year,county,school_district,sd_number,political_unit,info_number,total_rate_gross,total_rate_class1,total_rate_class2,emergency_rate,current_expense_rate_gross,current_expense_rate_class1,current_expense_rate_class2,bond_rate,general_fund_millage,recreation_rate_gross,recreation_rate_class1,recreation_rate_class2,improvement_rate_gross,improvement_rate_class1,improvement_rate_class2,library_millage,library_rate_gross,library_rate_class1,library_rate_class2,acquisition_rate,mill_floor_rate_class1,mill_floor_rate_class2,sub_levy_rate,library_rate_millage,safety_rate_gross,safety_rate_class1,safety_rate_class2,credit_qualify_rate_class1,qualifying_nonbusiness_class1
2001,summit,akron csd,7701,NA,NA,63.760000000000005,38.143910000000005,46.0673,0,56,32.454629999999995,39.995000000000005,0,4.2,0,0,0,3.56,1.48928,1.87229,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,barberton csd,7702,NA,NA,56.790000000000006,29.316910000000004,43.828300000000006,0,47.290000000000006,20.6258,34.80287,0.2,4.3,0,0,0,5,4.191109999999999,4.525429999999999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,copley-fairlawn csd,7703,NA,NA,52.47,28.57291,30.761539999999997,0,43.77,19.87868,22.18752,1.6,5.1,0,0,0,2,1.99423,1.87402,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,coventry lsd,7704,NA,NA,60.36,28.604070000000004,33.654959999999996,2.8,50.56,19.35052,24.079970000000003,0,5.6,0,0,0,1.4,0.85355,1.1749800000000001,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,cuyahoga falls csd,7705,NA,NA,57.230000000000004,26.23527,31.14052,0,51.53,20.53527,25.440519999999996,0.8,4.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,green lsd (summit co.),7707,NA,NA,41.57,34.98001,34.98001,8.48,24.99,18.400009999999998,18.400009999999998,2.7,1.6,0,0,0,3.8,3.8,3.8,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,hudson csd,7708,NA,NA,75.63,41.30187999999999,52.24749,0,66.8,32.528830000000006,43.4861,3.1,4.23,0,0,0,1.5,1.44305,1.4313899999999997,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,manchester lsd,7706,NA,NA,55.89,30.59648,35.23030000000001,2,46.99,22.0586,26.574880000000004,0,5.9,0,0,0,1,0.63788,0.7554099999999999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,mogadore lsd,7709,NA,NA,67.5,32.28947,36.66691000000001,0,59.5,24.91927,28.960439999999995,0,5,0,0,0,3,2.3701999999999996,2.70647,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,nordonia hills lsd,7710,NA,NA,57.59,27.482569999999996,29.60245,0,47.83,18.470789999999997,20.38009,3.3,4.970000000000001,0,0,0,1.49,0.7417900000000001,0.95236,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,norton csd,7711,NA,NA,55,29.37604,37.17069,0,46.1,20.88328,28.4398,0,5.9,0,0,0,3,2.5927599999999997,2.8308799999999996,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,revere lsd,7712,NA,NA,60.21,33.25584,38.54299,6.9,43.660000000000004,16.82907,22.141450000000003,2.2,5.7,0,0,0,1.75,1.62677,1.60155,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,springfield lsd (summit co.),7713,NA,NA,49.52,31.90035,38.049170000000004,11.219999999999999,31,14.50003,20.288199999999996,0,5.5,0,0,0,1.8,0.6803199999999999,1.04097,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,stow munroe falls csd,7714,NA,NA,45.74,32.80001,32.800019999999996,11.219999999999999,27.54,14.60001,14.600019999999999,1.58,5.4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,tallmadge csd,7715,NA,NA,59.730000000000004,35.04114,40.325770000000006,0,53.08,28.69056,33.79654000000001,0,5.4,0,0,0,1.25,0.95058,1.12923,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,twinsburg csd,7716,NA,NA,59.32,35.26216000000001,40.44336,6.9,41.120000000000005,17.391550000000002,22.36598,3.9499999999999997,4.6,0,0,0,2.75,2.42061,2.6273800000000005,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,summit,woodridge lsd,7717,NA,NA,49.36,32.40003,32.76825000000001,5.2,34.96,18.00003,18.36825,3.61,4.7,0,0,0,0.89,0.89,0.89,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,bloomfield-mespo lsd,7801,NA,NA,53.6,29.95699,34.623070000000006,5,43.9,20.256990000000002,24.92307,0,4.7,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,bristol lsd,7802,NA,NA,49.15,30.309160000000002,33.125780000000006,5.4,32.9,15.01733,17.482489999999995,3.3499999999999996,5,0,0,0,2.5,1.5418399999999999,1.89329,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,brookfield lsd,7803,NA,NA,45.1,25.00641,27.37379,0,38.1,18.338880000000003,20.59104,0,6,0,0,0,1,0.6675299999999998,0.78275,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,champion lsd,7804,NA,NA,44.75,34.21773,36.107879999999994,13.65,23.9,14.306230000000001,15.83055,0,5.7,0,0,0,1.5,0.5615,0.92734,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,girard csd,7807,NA,NA,45.6,30.10237,33.45175,4.1,31.4,15.90237,19.25175,5,4.1,0,0,0,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,howland lsd,7808,NA,NA,38.75,28.858739999999997,28.86838,7.85,25.2,15.30874,15.31838,0,4.7,0,0,0,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,hubbard evsd,7809,NA,NA,54.349999999999994,35.10707,40.003170000000004,11.7,36.7,17.45707,22.353170000000002,0.8500000000000001,5.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,joseph-badger lsd,7810,NA,NA,38.3,31.339660000000002,31.415119999999998,10.8,21,15.00979,15.00001,0,5,0,0,0,1.5,0.5298700000000001,0.61512,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,labrae lsd,7811,NA,NA,57.1,32.87381,40.42575000000001,0,42.5,19.86135,26.875980000000002,5.9,4.8,0,0,0,3.9,2.3124599999999993,2.84977,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,lakeview lsd,7812,NA,NA,43.56,29.00678,29.126060000000003,6,28.9,14.7,14.701189999999999,1.96,5.3,0,0,0,1.4,1.04677,1.16487,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,liberty lsd,7813,NA,NA,43.949999999999996,35.45547,35.243010000000005,7.25,26.5,18.25332,17.92295,3.6,5.7,0,0,0,0.9,0.65215,0.77006,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,lordstown lsd,7814,NA,NA,44.3,34.380449999999996,41.609140000000004,13.1,24.3,14.380450000000002,21.60914,0,6.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,maplewood lsd,7815,NA,NA,44.25,29.25077,28.92095,3.6,27,14.802700000000002,14.80002,3.4499999999999997,5.2,0,0,0,5,2.19831,1.87094,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,mathews lsd,7806,NA,NA,55.78,35.47432,39.50883,0,47.879999999999995,28.39732,31.95749,0,5.9,0,0,0,2,1.177,1.65134,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,mc donald lsd,7816,NA,NA,52.6,29.93128,46.123580000000004,4.5,36.8,14.905400000000002,30.657420000000002,4.2,5.1,0,0,0,2,1.2258799999999999,1.66616,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,newton falls evsd,7817,NA,NA,44.7,34.60179,35.44919,5.6499999999999995,25,14.90179,15.749189999999999,8.950000000000001,5.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,niles csd,7818,NA,NA,44.220000000000006,27.475609999999996,32.870979999999996,5.2,31.05,14.305610000000001,19.70098,2.27,5.7,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,southington lsd,7819,NA,NA,49.1,31.768609999999995,31.880609999999997,9.8,31.7,15.088809999999999,15.0908,0,5.6,0,0,0,2,1.2797999999999998,1.38981,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,warren csd,7820,NA,NA,52.55,38.63459,42.87016,13,34.849999999999994,20.93459,25.170160000000003,0,4.7,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,trumbull,weathersfield lsd,7821,NA,NA,50.6,29.040619999999997,34.10045,4.5,38.5,16.940619999999996,22.00045,1.6,6,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,claymont csd,7901,NA,NA,31.85,27.101480000000002,27.441,3.55,20.5,15.80001,16.091,3.6,4.2,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,dover csd,7902,NA,NA,45.52,22.8185,29.22968,0,38.37,15.87997,22.21217,2.3499999999999996,4.4,0,0,0,0.4,0.18853,0.26751,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,garaway lsd,7903,NA,NA,45,22.54482,26.45782,0,36.8,15.09999,18.8898,1.3,4.9,0,0,0,2,1.2448299999999999,1.36802,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,indian valley lsd,7904,NA,NA,42.349999999999994,29.35002,34.185770000000005,4.75,28,15.00002,19.83577,4.6,5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,new philadelphia csd,7906,NA,NA,42.15,22.144050000000004,25.507930000000002,0,35.6,16.00002,19.248419999999996,1.75,4,0,0,0,0.8,0.39403,0.5095,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,newcomerstown evsd,7905,NA,NA,48.3,26.484769999999997,36.352239999999995,0,37.9,16.79437,26.311020000000003,4.7,4.7,0,0,0,1,0.31809,0.64122,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,strasburg-franklin lsd,7907,NA,NA,50.8,23.16301,28.267709999999997,0,44.6,17.52925,22.492609999999996,0,4.6,0,0,0,1.6,1.0337599999999998,1.1751,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,tuscarawas,tuscarawas valley lsd,7908,NA,NA,38.7,32.200010000000006,32.200010000000006,8.6,21.5,15.00001,15.00001,3.6,5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,union,fairbanks lsd,8001,NA,NA,37,24.80001,28.29761,4.8,27.3,15.10001,18.59761,0,4.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,union,marysville evsd,8002,NA,NA,47.56,30.517960000000006,42.57737,0,34.160000000000004,18.330280000000002,29.53037,3.7,4.7,0,0,0,5,3.7876800000000004,4.646999999999999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,union,north union lsd,8003,NA,NA,34.7,29.85001,29.85001,8.8,20.7,15.850010000000001,15.850010000000001,0,4.1499999999999995,0,0,0,1.05,1.05,1.05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,van wert,crestview lsd (van wert co.),8101,NA,NA,43.9,32.34814,33.962120000000006,3.2,28.4,17.61503,19.085069999999998,5.1,5.2,0,0,0,2,1.2338099999999999,1.37705,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,van wert,lincolnview lsd,8102,NA,NA,51.1,38.54023,44.19304,0,37.3,25.17479,30.73809,6,5.3,0,0,0,2.5,2.0654399999999997,2.15496,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,van wert,van wert csd,8104,NA,NA,48.4,28.57065,42.05261,0,39.7,20.495749999999997,33.35261,0,4.3,0,0,0,4.4,3.7749,4.4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,vinton,vinton lsd,8201,NA,NA,22.52,22.516890000000004,22.52,0,15.5,15.5,15.5,3.82,3.2,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,carlisle lsd,8301,NA,NA,49.61,27.895870000000002,44.080259999999996,5.9,35.9,14.19003,30.37348,0,5.81,0,0,0,2,1.99585,1.99678,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,franklin csd,8304,NA,NA,50.08,21.50002,23.56891,0,44.55,15.97002,18.03891,1.5,4.03,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,kings lsd,8303,NA,NA,56.58,33.53806,32.12800000000001,0,43,21.188779999999998,19.95565,5.45,5.13,0,0,0,3,1.76928,1.5923500000000002,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,lebanon csd,8305,NA,NA,55.53,27.33964,29.903639999999996,0,44.02,16.169629999999998,18.696920000000002,4.9,4.609999999999999,0,0,0,2,1.6600100000000002,1.69672,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,little miami lsd,8306,NA,NA,43.89,26.499239999999997,26.62702,2.4499999999999997,31.74,15.40001,15.40002,3.25,4.6,0,0,0,1.85,0.7992299999999999,0.927,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,mason csd,8307,NA,NA,71.11,37.73514000000001,40.64756,0,56.849999999999994,23.475139999999996,26.38756,9.15,4.68,0,0,0,0.43000000000000005,0.43000000000000005,0.43000000000000005,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,springboro community sd,8302,NA,NA,51.06,27.85002,27.85002,3.75,37.9,14.690019999999999,14.690019999999999,4.1,5.31,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,warren,wayne lsd,8308,NA,NA,48.75,31.8592,31.8461,5.1499999999999995,32.5,15.6092,15.60003,4.7,4.4,0,0,0,2,2,1.99607,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,washington,belpre csd,8401,NA,NA,35,24.00001,24.495219999999996,4,27.4,16.400009999999998,16.89522,0,3.6,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,washington,fort frye lsd,8402,NA,NA,40.5,25.35103,29.10647,0,31.9,17.151840000000004,20.54066,0,3.6,0,0,0,5,4.59919,4.96582,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,washington,frontier lsd,8403,NA,NA,39.3,26.55257,30.197960000000005,2.8,29.1,16.400009999999998,19.999729999999996,3.8,3.6,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,washington,marietta csd,8404,NA,NA,43.5,24.75467,30.261960000000002,0,36.2,17.45467,22.96196,2.3,5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,washington,warren lsd,8405,NA,NA,35.3,26.60002,31.19504,6.6,25.2,16.50002,21.095039999999997,0,3.5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,washington,wolf creek lsd,8406,NA,NA,35.5,24.16004,27.99121,0,27.7,16.69526,20.19121,0,4.2,0,0,0,3.6,3.2647800000000005,3.6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,chippewa lsd,8501,NA,NA,43,27.56055,33.49356,3.6,33.3,17.86667,23.79356,0,4.2,0,0,0,1.9,1.89388,1.9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,dalton lsd,8502,NA,NA,43.6,24.124900000000004,28.516280000000002,0,37.6,18.349429999999998,22.572319999999998,0,4,0,0,0,2,1.7754699999999999,1.9439699999999998,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,greene lsd,8503,NA,NA,50.75,31.9712,36.06472,6.3,37.65,20.008689999999998,24.15523,0,4.9,0,0,0,1.9,0.7625,0.70949,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,north central lsd (wayne co.),8504,NA,NA,31.2,23.60673,23.60633,2.8,22.1,15.700019999999999,15.700019999999999,0,4.3,0,0,0,2,0.8067200000000001,0.80631,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,northwestern lsd (wayne co.),8505,NA,NA,34.9,30.50376,31.43556,0,18.9,15.3,15.647969999999997,8.5,4.7,0,0,0,2.8,2.00587,2.5875900000000005,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,orrville csd,8506,NA,NA,46.6,26.388659999999998,38.94995,0,35.8,16.84724,28.149950000000004,1.2,4.8,0,0,0,4.8,3.54143,4.8,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,rittman evsd,8507,NA,NA,54.8,29.51967,50.139320000000005,0,47.6,24.14162,43.234770000000005,0,3.7,0,0,0,3.5,1.67806,3.20454,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,southeast lsd (wayne co.),8508,NA,NA,46.349999999999994,28.210910000000002,35.19133000000001,5.4,33.9,16.205699999999997,22.851280000000003,0.45,4.7,0,0,0,1.9,1.45521,1.7900500000000001,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,triway lsd,8509,NA,NA,45.2,27.53177,32.30705999999999,0,36.8,19.76326,24.380850000000002,0,4.4,0,0,0,4,3.36852,3.52621,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wayne,wooster csd,8510,NA,NA,65.2,37.686530000000005,47.02211000000001,0,56.8,29.36815,38.62796,3.6,3.8,0,0,0,1,0.91838,0.99415,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,williams,bryan csd,8601,NA,NA,48.8,23.8803,29.29312,0,42.9,17.980299999999996,23.39312,1.5,4.4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,williams,edgerton lsd,8602,NA,NA,42.8,21.56328,22.136400000000002,0,36,16.00519,16.00001,0,4,0,0,0,2.8,1.55809,2.13639,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,williams,edon-northwest lsd,8603,NA,NA,45.9,28.50081,29.27602,0,31.7,15.700019999999999,15.700019999999999,6.9,4.3,0,0,0,3,1.60078,2.3760099999999995,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,williams,millcreek-west unity lsd,8604,NA,NA,51.8,26.901529999999998,33.85085999999999,5.4,40.9,16.00153,22.950860000000002,1.5,4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,williams,montpelier evsd,8605,NA,NA,58.55,24.69132,34.6372,0,54.55,20.69132,30.637200000000004,0,4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,williams,north central lsd (williams co.),8606,NA,NA,58.8,27.10283,35.63749,0,49.4,17.70283,26.23749,5.3,4.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,williams,stryker lsd,8607,NA,NA,40,20.87076,20.86979,0,35,16.00001,16.00001,0,4,0,0,0,1,0.8707500000000001,0.8697800000000001,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,bowling green csd,8701,NA,NA,48.4,24.05893,27.588239999999995,0,42.4,18.311350000000004,21.854820000000004,0.8,4,0,0,0,1.2,0.94758,0.93342,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,eastwood lsd,8702,NA,NA,44.7,27.467679999999998,31.311660000000003,0,35.8,19.17802,22.7501,1.9,5,0,0,0,2,1.38966,1.66157,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,elmwood lsd,8703,NA,NA,39.9,25.110070000000004,27.019990000000004,0,30.6,15.81007,17.719990000000003,5.1,4.2,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,lake lsd (wood co.),8704,NA,NA,52.9,30.16394,31.926119999999997,0,40.3,17.56394,19.32612,6.5,4.7,0,0,0,1.4,1.4,1.4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,north baltimore lsd,8705,NA,NA,53.660000000000004,33.33222,34.92014,2.4,39.7,19.798309999999997,21.405239999999996,5.159999999999999,4.4,0,0,0,2,1.57391,1.5548899999999999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,northwood lsd,8706,NA,NA,63.3,34.79212000000001,42.27532000000001,0,52.7,24.73968,32.32327,2.1,6,0,0,0,2.5,1.95244,1.8520400000000001,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,otsego lsd,8707,NA,NA,56.9,34.562780000000004,36.84441999999999,13.4,37.5,15.83025,18.04966,0.2,4.2,0,0,0,1.6,0.93253,0.99477,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,perrysburg evsd,8708,NA,NA,58.4,28.19258,30.50316,0,45.6,15.852740000000002,18.16291,6.1,4.8,0,0,0,1.9,1.4398399999999998,1.44025,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wood,rossford evsd,8709,NA,NA,46.4,27.20094,31.195439999999998,0,38.9,20.111080000000005,24.18298,0,5.5,0,0,0,2,1.58987,1.51246,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wyandot,carey evsd,8801,NA,NA,53.8,23.121360000000003,34.696960000000004,0,44.9,15.5169,26.14713,0,5,0,0,0,3.9,2.60446,3.54983,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wyandot,mohawk lsd,8802,NA,NA,36.9,20.00002,22.533160000000002,0,31.9,15.00002,17.533160000000002,0,5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,wyandot,upper sandusky evsd,8803,NA,NA,33.7,20.00001,21.480409999999996,0,28.9,15.200009999999999,16.68041,0,4.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,adams,ohio valley lsd,101,NA,NA,32.47,25.97,29.62584,0,22.7,16.2,19.85584,5.970000000000001,3.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,allen east lsd,201,NA,NA,34.25,26.237830000000002,26.505529999999997,4.4,22.05,14.97536,14.950000000000001,0,5.05,0,0,0,2.75,1.81246,2.1055300000000003,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,bath lsd,202,NA,NA,32.27,31.53433,32.18479,10.02,12.850000000000001,12.850000000000001,12.850000000000001,0,6.1499999999999995,0,0,0,3.25,2.51433,3.1647900000000004,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,bluffton evsd,203,NA,NA,46.65,33.14002,33.81079999999999,4.34,28.91,15.40002,16.070800000000002,8.8,4.6,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,delphos csd,204,NA,NA,42.15,24.316070000000003,31.24666,0,34.949999999999996,17.67829,24.200319999999998,0,4.7,0,0,0,2.5,1.9377799999999998,2.3463399999999996,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,elida lsd,205,NA,NA,32.1,26.60047,26.71021,5.7,20.1,14.60047,14.710209999999998,0.9,5.4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,lima csd,206,NA,NA,43.56,29.93127,34.767990000000005,2.2600000000000002,32.5,18.871270000000003,23.707990000000002,4.55,3.7,0,0,0,0,0,0,0,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,perry lsd (allen co.),207,NA,NA,40.6,24.968939999999996,28.77218,0,29.6,14.46184,18.15212,3.5,6,0,0,0,1.5,1.00711,1.12006,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,shawnee lsd,208,NA,NA,32.55,28.312150000000003,29.48585,7.2,17.1,14.21559,14.88121,0,5.8,0,0,0,2.4499999999999997,1.09657,1.60464,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,allen,spencerville lsd,209,NA,NA,29.17,21.327350000000003,22.24103,0,22.67,15.50002,16.04555,0,4.5,0,0,0,2,1.32733,1.69547,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,ashland,ashland csd,301,NA,NA,52.349999999999994,24.89284,31.24395,0,47.1,19.785619999999994,26.240850000000002,0,4,0,0,0,1.25,1.1072199999999999,1.0030899999999998,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,ashland,hillsdale lsd,302,NA,NA,49.4,25.588299999999997,30.43979,0,42.8,19.66283,24.368309999999997,0,5.2,0,0,0,1.4,0.72547,0.87148,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,ashland,loudonville-perrysville evsd,303,NA,NA,35,25.20081,25.41025,4.6,25.2,16.00001,16.00001,0,4,0,0,0,1.2,0.6008,0.8102400000000001,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
