year,county,real_property_value,public_utility_property_value,tangible_property_value,total_property_value,real_property_tax,public_utility_property_tax,tangible_property_tax,total_property_tax,special_assessments,residential_taxable_value,agricultural_taxable_value,industrial_taxable_value,commercial_taxable_value,mineral_taxable_value,total_taxable_value,parcels,acres_cauv,cauv_taxable,market_value_taxable,appraisal,res_ag_gross_millage,res_ag_net_millage,public_gross_millage,public_net_millage,tangible_millage,tangible_property_delinquent,real_property_delinquent,special_delinquent,total_delinquent,update_year,noncauv_taxable,cauv_tax,cauv_tax_acre,noncauv_tax,noncauv_tax_acre
2011,portage,3239175000000,78910000000,NA,3318085000000,173690000000,7067000000,NA,180756000000,4341000000,2465980100,150909850,178809750,437524160,7328720,3240552580,3906,120093,27896750,127285980,NA,92.18,53.27,95.71,59.82,90.65,NA,13619227,1111112,14730339,2018,123013100,1486059.8725,12.37424223310268,6552907.837,54.56527721848901
2011,preble,767658000000,33939000000,NA,801597000000,33619000000,1936000000,NA,35555000000,2159000000,478039690,197775440,31570500,56576690,0,763962320,4640,230029,106681630,306938060,reappraisal,56.29,43.67,59.07,48.57,56.88,NA,2231351,422563,2653914,2017,91093810,4658786.7821,20.253041060474985,3978066.6827000002,17.2937615809311
2011,putnam,629033000000,26488000000,NA,655521000000,25866000000,1338000000,NA,27204000000,545000000,428136930,210262670,23787460,36855710,0,699042770,9214,286203,125987650,352451210,reappraisal,50.3,39.92,49.41,44.62,50.26,NA,869511,138950,1008461,2017,84275020,5029426.988000001,17.572935951055722,3364258.7984,11.754799210350695
2011,richland,1971434000000,90063000000,NA,2061497000000,106693000000,7196000000,NA,113889000000,1761000000,1367741610,153099790,75516910,281197340,148600,1877704250,6070,208646,66773360,183934770,reappraisal,80.73,55.41,82.57,69.9,81.63,NA,16433326,3010187,19443513,2017,86326430,3699911.8776,17.732963381037738,4783347.486299999,22.925661102058026
2011,ross,1098438000000,57891000000,NA,1156329000000,50442000000,3617000000,NA,54060000000,483000000,741797670,164004220,34828470,153182320,290,1093812970,5313,314631,70317810,135866280,NA,61.62,45.12,66.44,52.9,62.65,NA,3495043,134804,3629847,2016,93686410,3172739.5872,10.084001853599931,4227130.8192,13.435201296757153
2011,sandusky,1129496000000,43791000000,NA,1173287000000,48120000000,2560000000,NA,50680000000,808000000,810646050,120276770,62599090,144338640,31540,1137892090,4838,211570,70686660,222044390,NA,61.18,43.62,57.66,46.14,59.36,NA,4768452,624884,5393336,2018,49590110,3083352.1092,14.573673532164294,2163120.5982,10.224136683839863
2011,scioto,876215000000,76224000000,NA,952439000000,41105000000,4490000000,NA,45595000000,1095000000,604285600,114047900,10543380,133799190,7350,862683420,6492,208834,30601470,80841210,NA,59.81,45.95,64.2,52.18,58.69,NA,10372368,1873059,12245427,2016,83446430,1406137.5465000002,6.73327880756965,3834363.4585,18.360819878468067
2011,seneca,887128000000,50414000000,NA,937542000000,39915000000,3309000000,NA,43224000000,796000000,562001420,226400450,31141110,96243610,21150,915807740,6332,312662,139416220,336939580,reappraisal,65.21,43.05,67.81,57.39,65.89,NA,3013752,444072,3457824,2017,86984230,6001868.271,19.19602724667532,3744671.1015,11.976738783414678
2011,shelby,937979000000,31876000000,NA,969854000000,42836000000,1922000000,NA,44758000000,716000000,583876680,180543950,104158570,93254060,0,961833260,5757,223105,97634490,357194910,reappraisal,61.76,45.11,62.73,50,61.22,NA,2161179,190831,2352010,2017,82909460,4404291.8439,19.740892601689787,3740045.7405999997,16.763612382510477
2011,stark,6814368000000,259195000000,NA,7073563000000,376582000000,20534000000,NA,397116000000,6908000000,5137155040,249081960,261159770,1174029670,12011530,6833437970,5520,153929,22009050,226465630,NA,83.31,55.3,81.53,60.39,80.47,NA,26899849,10238789,37138638,2018,227072910,1217100.4649999999,7.9068951594566315,12557131.922999999,81.57742805449264
2011,summit,12308912000000,232758000000,NA,12541670000000,764016000000,21100000000,NA,785117000000,33700000000,8615634810,100333020,319696710,2116537710,6910490,11159112740,1256,20471,11734000,57379070,update,93.05,66.8,91.62,73.01,92.94,NA,84868904,25226462,110095366,2017,88599020,783831.2,38.28983439988276,5918414.535999999,289.1121359972644
2011,trumbull,3302406000000,113701000000,NA,3416107000000,189622000000,8868000000,NA,198490000000,2029000000,2243560990,259364000,126312180,499036840,7831110,3136105120,3211,138794,34106930,99679930,reappraisal,77.3,59.77,76.31,63.85,79.05,NA,35689414,4168913,39858326,2017,225257070,2038571.2061,14.68774735291151,13463615.073900001,97.00430187111836
2011,tuscarawas,1536759000000,73078000000,NA,1609837000000,72458000000,4690000000,NA,77148000000,1431000000,1068976910,173776270,72861530,212857900,10088380,1538560990,7945,239259,34377690,131077990,NA,67.79,46.47,69.18,52.52,64.42,NA,5594800,536383,6131182,2016,139398580,1597531.2543,6.676995449700951,6477852.0126,27.074643012802028
2011,union,1277933000000,52499000000,NA,1330432000000,74511000000,4016000000,NA,78527000000,275000000,841755600,189910140,120014110,135487090,0,1287166940,5064,231655,86117300,304232850,NA,79.91,58.15,79.87,65.54,77.43,NA,4196675,336108,4532783,2016,103792840,5007720.995,21.617150482398394,6035553.646,26.054061626125055
2011,van wert,457195000000,20462000000,NA,477657000000,21999000000,1372000000,NA,23371000000,840000000,303395200,160774570,16584590,35591220,0,516345580,5134,244491,127771410,315970190,reappraisal,66.78,42.89,69.49,63.81,66.25,NA,737135,103659,840794,2017,33003160,5480115.7749,22.41438652097623,1415505.5324,5.789601794749091
2011,vinton,157172000000,32079000000,NA,189252000000,6742000000,1431000000,NA,8173000000,54000000,82938080,58050350,4386410,7092680,2404500,154872020,1233,63606,4168750,14921060,NA,46.03,42.82,48.94,46.58,44.71,NA,2395213,60606,2455819,2018,53881600,178505.875,2.8064313901204287,2307210.1119999997,36.273466528314934
2011,warren,5512786000000,248652000000,NA,5761438000000,312220000000,19838000000,NA,332057000000,5037000000,4434087030,158979990,175568190,771054250,0,5539689460,3439,125434,41670220,411116530,NA,89.76,61.43,90.18,59.21,83.48,NA,29577603,685972,30263575,2018,117309770,2559801.6146,20.40755787585503,7206339.1711,57.45124265430425
2011,washington,973563000000,132919000000,NA,1106482000000,39815000000,7549000000,NA,47364000000,388000000,626554500,120227520,48067050,169233960,2600700,966683730,6210,182706,22064750,59749130,NA,58.62,42.98,60.33,47.03,58.07,NA,3213976,165831,3379807,2016,98162770,948342.955,5.190540841570611,4219035.8546,23.09193926088908
2011,wayne,2132196000000,60847000000,NA,2193043000000,114934000000,4722000000,NA,119656000000,1748000000,1446248800,252050630,114374000,272153400,7126830,2091953660,6691,262747,103964970,342893540,update,79.08,53.1,87.53,66.93,77.51,NA,6780005,424664,7204668,2017,148085660,5520539.907000001,21.01085800028164,7863348.546,29.927453200226836
2011,williams,690909000000,20061000000,NA,710970000000,33043000000,1410000000,NA,34454000000,1109000000,426482240,126343780,55299140,79284460,0,687409620,4593,227954,62774440,168173080,NA,72.35,47.09,72.99,50.9,70.48,NA,2471988,131690,2603677,2018,63569340,2956048.3796000006,12.967740770506333,2993480.2206000006,13.131948641392563
2011,wood,2791174000000,72328000000,NA,2863502000000,154856000000,5693000000,NA,160549000000,10315000000,1756020930,220387450,170411710,479733330,4250,2626557670,9691,321975,186495310,366968530,reappraisal,84.6,57.61,86.69,64.06,80.6,NA,7827484,3343890,11171374,2017,33892140,10743994.8091,33.369034270052026,1952526.1854,6.064216741672491
2011,wyandot,407379000000,13348000000,NA,420727000000,14397000000,712000000,NA,15109000000,91000000,232145110,121703340,21523280,34052200,7100,409431030,5797,231410,70594800,207015820,NA,54.62,34.94,53.08,37.94,53.47,NA,1001533,28968,1030501,2016,51108540,2466582.312,10.658927064517522,1785732.3876,7.716746845858001
2012,adams,382418000000,218060000000,NA,600478000000,16287000000,9745000000,NA,26032000000,16000000,198557350,87292410,63687670,33999620,0,383537050,5310,262219,33184310,155671990,NA,51.45,42.66,48.49,44.91,45.15,NA,2822579,34515,2857095,2016,54108100,1415642.6645999998,5.39870362025635,2308251.5459999996,8.802762370385059
2012,allen,1765356000000,90071000000,NA,1855427000000,85287000000,5193000000,NA,90480000000,5815000000,1145212710,147720900,105032410,331140250,0,1729106270,4599,195623,104019200,230384340,update,59.8,49.7,61.11,52.92,60.46,NA,7914155,9335932,17250087,2018,43701700,5169754.24,26.42712891633397,2171974.49,11.102858508457595
2012,ashland,892642000000,61889000000,NA,954531000000,42843000000,4311000000,NA,47154000000,657000000,635245080,122311940,31822450,108108640,441760,897929870,4884,210070,64886100,197155430,NA,74.81,48.37,79.59,57.71,70.79,NA,3636096,305524,3941620,2017,57425840,3138540.6569999997,14.940451549483504,2777687.8808,13.222677587470843
2012,ashtabula,1687980000000,88675000000,NA,1776655000000,88312000000,6709000000,NA,95021000000,2592000000,1069012560,285591960,85636940,222013920,3445120,1665700500,4274,189439,27774290,103996530,NA,74.74,50.93,75.96,56.56,74.98,NA,13862823,4206769,18069592,2017,257817670,1414544.5897000001,7.467018880483956,13130653.9331,69.31336173174478
2012,athens,843769000000,87755000000,NA,931524000000,44729000000,6329000000,NA,51058000000,1078000000,549746790,112408690,6049490,181359650,1080760,850645380,2915,119415,19101510,51078910,NA,78.63,53.91,84.41,56.22,73.14,NA,7249309,736650,7985958,2017,93307180,1029762.4041,8.623392405476698,5030190.0738,42.123603180504965
2012,auglaize,894080000000,18864000000,NA,912943000000,40649000000,1171000000,NA,41820000000,1164000000,598226560,151764050,54506250,93837750,0,898334610,4764,219089,98444520,206842680,NA,62.68,44.02,62.49,52.4,61.86,NA,1314019,159945,1473964,2017,53319530,4333527.770400001,19.779759688528408,2347125.7106000003,10.713115266398589
2012,belmont,981335000000,114043000000,NA,1095378000000,43250000000,7187000000,NA,50437000000,308000000,698234580,123735320,29255680,188345070,20186700,1059757350,2755,116026,17211440,45678320,reappraisal,64.23,43.4,63.48,49.02,64.22,NA,6570859,1771289,8342148,2018,106523880,746976.496,6.438009549583715,4623136.392,39.84569313774499
2012,brown,688638000000,35369000000,NA,724007000000,27754000000,1862000000,NA,29616000000,630000000,449217580,159428160,6273380,59535100,0,674454220,5407,253800,78992090,216466760,reappraisal,51.3,40.46,50.76,43.12,52.58,NA,3727070,838350,4565420,2018,80436070,3196019.9614000004,12.592671242710797,3254443.3922,12.822866005516154
2012,butler,7064447000000,357986000000,NA,7422433000000,413711000000,26431000000,NA,440143000000,47463000000,5319783940,176783030,510081920,1026034910,0,7032683800,3867,137798,67189310,307451880,NA,80.24,57.98,81.24,64.39,74.31,NA,26136591,5816209,31952800,2017,109593720,3895636.1938,28.27062942713247,6354243.8856,46.11274391210322
2012,carroll,519303000000,45898000000,NA,565201000000,20966000000,2373000000,NA,23339000000,363000000,330415450,133064250,13433520,40764550,10979970,528657740,4105,159831,20351850,81624760,NA,55.09,40.84,55.92,43.63,52.37,NA,1776969,209441,1986410,2016,112712400,831169.554,5.200302532049477,4603174.416,28.800260375021118
2012,champaign,704482000000,24863000000,NA,729344000000,33593000000,1704000000,NA,35297000000,86000000,467819840,146858700,29929950,61460460,0,706068950,5576,234645,71829920,238722790,NA,66,46.47,75.85,57.99,69.04,NA,3801698,181091,3982789,2016,75028780,3337936.3824,14.225474152016876,3486587.4066,14.858988713162436
2012,clark,2215060000000,73303000000,NA,2288363000000,130040000000,5640000000,NA,135680000000,888000000,1570275580,154808900,88879330,383910320,0,2197874130,4185,177153,64716090,160359150,NA,74.81,57.95,75.64,61.42,76.55,NA,15982683,3693249,19675932,2016,90092810,3750297.4155,21.16982165416335,5220878.3395,29.471012850473883
2012,clermont,3769786000000,306653000000,NA,4076439000000,229440000000,21478000000,NA,250917000000,11690000000,2981304820,111718510,100547010,581197010,0,3774767350,5312,139856,53372550,166656270,NA,89.59,59.96,88.69,67.42,70.24,NA,9799425,508008,10307433,2017,58345960,3200218.0979999998,22.88223671490676,3498423.7616,25.014470323761582
2012,clinton,776570000000,65242000000,NA,841812000000,35591000000,3354000000,NA,38944000000,457000000,449316140,167920480,24544390,122742520,0,764523530,4591,219204,99593550,241433010,NA,52.92,43.59,52.61,50.57,50.77,NA,3985440,267969,4253409,2017,68326930,4341282.844500001,19.80476106503531,2978370.8787000002,13.58721044643346
2012,columbiana,1539470000000,86316000000,NA,1625786000000,67203000000,4915000000,NA,72118000000,835000000,1100856580,196388960,52550030,188737220,2178130,1540710920,4422,172353,31477870,120331900,NA,58.54,44.45,61.04,47.36,58.03,NA,11531756,628814,12160569,2016,164911090,1399191.3215,8.118172132193813,7330297.9505,42.53072444633978
2012,coshocton,579852000000,141218000000,NA,721070000000,25145000000,7183000000,NA,32328000000,423000000,328933910,139322120,46225590,69954270,3796140,588232030,4817,219573,44696680,201678250,update,61.18,43.55,63.92,46.75,52.06,NA,2742727,57656,2800383,2018,94625440,1946540.4139999999,8.8651173596025,4120937.912,18.76796287339518
2012,crawford,645233000000,24545000000,NA,669778000000,33741000000,1886000000,NA,35627000000,197000000,375753720,136615950,32231190,63136640,0,607737500,5887,226414,84748560,297249270,reappraisal,78.25,52.63,79.46,63.83,77.52,NA,2725788,96778,2822566,2018,51867390,4460316.7128,19.69982736403226,2729780.7357,12.05658985619264
2012,cuyahoga,29069411000000,698069000000,NA,29767480000000,2302783000000,75548000000,NA,2378331000000,105715000000,18491993250,9997690,1181319690,7178016160,7993580,26869320370,177,2198,2023240,11492410,reappraisal,123.72,84.79,115.29,88.24,115.13,NA,544635703,76181019,620816722,2018,7974450,171550.5196,78.04846205641492,676153.6155000001,307.6222090536852
2012,darke,956027000000,41268000000,NA,997295000000,39743000000,2155000000,NA,41899000000,934000000,598005830,237319250,36580620,86635740,0,958541440,7562,345078,165745440,584480110,NA,53.74,40.71,56.63,47.44,52.16,NA,2076484,228439,2304923,2017,71573810,6747496.862400001,19.553541119399096,2913769.8051,8.44380054683289
2012,defiance,679871000000,54811000000,NA,734682000000,31777000000,3434000000,NA,35211000000,862000000,423134180,149124720,24639150,87477350,0,684375400,4927,224952,91268330,217345720,NA,61.67,46.2,63.12,51.35,62.6,NA,1383991,179605,1563596,2017,57856390,4216596.846000001,18.744429238237494,2672965.2180000003,11.882380321135177
2012,delaware,5951028000000,152301000000,NA,6103328000000,401221000000,13687000000,NA,414908000000,24559000000,5182606230,115964370,124476400,587779800,53810,6010880610,5513,164308,81422410,411591020,NA,90.07,67.14,92.24,68.38,88.5,NA,14088725,1178152,15266877,2017,34541960,5466700.6074,33.27105562358498,2319147.1944000004,14.114633459113374
2012,erie,2009680000000,55211000000,NA,2064890000000,99779000000,4712000000,NA,104491000000,3590000000,1395597740,88143000,41302480,366938160,35400,1892016780,2713,97236,43458480,105842940,reappraisal,86.27,50.35,88.52,61.85,86.99,NA,9837742,3611172,13448914,2018,44684520,2188134.468,22.50333691225472,2249865.582,23.13819554485993
2012,fairfield,3144432000000,173329000000,NA,3317761000000,164261000000,12780000000,NA,177041000000,4494000000,2390465760,220829080,45795970,443960230,1105810,3102156850,6068,216671,79101170,321474170,NA,87.62,53.24,90.84,51.29,75.02,NA,13428907,1164067,14592974,2016,141727910,4211346.290800001,19.43659414873241,7545593.928400001,34.825121628644354
2012,fayette,549928000000,88005000000,NA,637933000000,25249000000,4710000000,NA,29960000000,1576000000,287593160,167543130,27029680,110954100,2960,593123030,4105,237262,122487430,265937760,reappraisal,56.07,45.75,57.32,45.85,52.34,NA,1887724,324462,2212186,2018,45055700,5603799.9225,23.618615380886954,2061298.275,8.687856778582326
2012,franklin,25648103000000,654908000000,NA,26303011000000,1981689000000,70924000000,NA,2052613000000,124917000000,17768002430,65614170,1418005220,6171797810,0,25423419630,1815,73841,51767840,253540440,NA,113.37,78.05,108.14,84.95,110.26,NA,120140324,19853755,139994079,2017,13846330,4040479.9119999995,54.71865104752102,1080706.0565,14.635582623474763
2012,fulton,828442000000,37959000000,NA,866401000000,45731000000,2870000000,NA,48601000000,1171000000,516879220,173902430,62850480,81540890,110,835173130,5124,222780,105902230,250280680,NA,76.38,53.87,76.02,65.04,75.57,NA,2213018,100486,2313504,2017,68000200,5704953.1301,25.60801297288805,3663170.7739999997,16.442996561630306
2012,gallia,490938000000,229695000000,NA,720633000000,19800000000,9535000000,NA,29335000000,31000000,255853840,111456270,5101030,118379510,467730,491258380,4422,145856,26531220,65171380,NA,47.58,40.39,46.69,40.78,41.57,NA,2839173,92497,2931670,2017,84925050,1071595.9758000001,7.346944766070646,3430122.7695000004,23.517186605281925
2012,geauga,2914747000000,68054000000,NA,2982801000000,175998000000,6739000000,NA,182737000000,1872000000,2277481130,300807680,86404730,246154230,3893560,2914741330,2644,73173,21872410,114259910,NA,103.68,60.36,102.98,65.62,99.31,NA,9344962,638333,9983295,2017,278935270,1320218.6676,18.0424291418966,16836532.8972,230.09215007174777
2012,greene,3679958000000,100504000000,NA,3780462000000,235152000000,7937000000,NA,243089000000,3329000000,2773598650,202336340,46777600,709116100,0,3731828690,4241,169938,92350770,277643830,NA,84.25,64.14,84.91,67.43,80.99,NA,11463105,679411,12142515,2017,109985570,5923378.387800001,34.85611451117467,7054474.4598,41.51204827525333
