year,cauv_projected_high,soil_series,texture,slope,erosion,drainage,indx,id,val_2018,unadjusted
2019,1540,"TIOGA,FF-PH",SL,0-2,S,W,indx_69,"TIOGA,FF-PHSL0-2SW",1180,1540
2019,1860,TIOGA,FSL,0-2,S,W,indx_69,TIOGAFSL0-2SW,1440,1860
2019,1980,TIOGA,L,0-2,S,W,indx_79,TIOGAL0-2SW,1570,1980
2019,1860,"TIOGA,OF-PH",FSL,0-2,S,W,indx_69,"TIOGA,OF-PHFSL0-2SW",1440,1860
2019,1980,"TIOGA,OF-PH",L,0-2,S,W,indx_79,"TIOGA,OF-PHL0-2SW",1570,1980
2019,1980,"TIOGA,OF-PH",SIL,0-2,S,W,indx_79,"TIOGA,OF-PHSIL0-2SW",1570,1980
2019,1860,"TIOGA,RF-PH",FSL,0-2,S,W,indx_69,"TIOGA,RF-PHFSL0-2SW",1440,1860
2019,1980,"TIOGA,RF-PH",L,0-2,S,W,indx_79,"TIOGA,RF-PHL0-2SW",1570,1980
2019,1860,"TIOGA,RF-PH",SL,0-2,S,W,indx_69,"TIOGA,RF-PHSL0-2SW",1440,1860
2019,2170,"TIOGA,V",L,0-2,S,W,indx_79,"TIOGA,VL0-2SW",1770,2170
2019,2170,"TIOGA,V",SIL,0-2,S,W,indx_79,"TIOGA,VSIL0-2SW",1770,2170
2019,2380,TIPPECANOE,SIL,0-2,S,MW,indx_79,TIPPECANOESIL0-2SMW,1960,2380
2019,2080,TIPPECANOE,SIL,2-6,S,MW,indx_79,TIPPECANOESIL2-6SMW,1670,2080
2019,2500,TIRO,SIL,0-2,S,SWP,indx_79,TIROSIL0-2SSWP,2100,2500
2019,2390,TIRO,SIL,1-4,S,SWP,indx_79,TIROSIL1-4SSWP,1970,2390
2019,2120,TIRO,SIL,2-6,S,SWP,indx_79,TIROSIL2-6SSWP,1720,2120
2019,830,TITUSVILLE,SIL,10-15,M,MW,indx_69,TITUSVILLESIL10-15MMW,460,830
2019,1010,TITUSVILLE,SIL,10-15,S,MW,indx_69,TITUSVILLESIL10-15SMW,620,1010
2019,1480,TITUSVILLE,SIL,2-5,S,MW,indx_69,TITUSVILLESIL2-5SMW,1080,1480
2019,1480,TITUSVILLE,SIL,2-6,S,MW,indx_69,TITUSVILLESIL2-6SMW,1080,1480
2019,1010,TITUSVILLE,SIL,5-10,M,MW,indx_69,TITUSVILLESIL5-10MMW,620,1010
2019,1170,TITUSVILLE,SIL,5-10,S,MW,indx_69,TITUSVILLESIL5-10SMW,820,1170
2019,1010,TITUSVILLE,SIL,6-12,M,MW,indx_69,TITUSVILLESIL6-12MMW,620,1010
2019,1170,TITUSVILLE,SIL,6-12,S,MW,indx_69,TITUSVILLESIL6-12SMW,820,1170
2019,1140,TITUSVILLE,SIL,6-15,S,MW,indx_69,TITUSVILLESIL6-15SMW,800,1140
2019,1030,"TOLEDO,PO-PH",SIC,0-1,S,VP,indx_59,"TOLEDO,PO-PHSIC0-1SVP",660,1030
2019,1030,"TOLEDO,PO-PH",SIC,0-2,S,VP,indx_59,"TOLEDO,PO-PHSIC0-2SVP",660,1030
2019,1030,"TOLEDO,PO-PH",SICL,0-2,S,VP,indx_59,"TOLEDO,PO-PHSICL0-2SVP",660,1030
2019,2410,TOLEDO,SIC,0-1,S,VP,indx_79,TOLEDOSIC0-1SVP,2000,2410
2019,2410,TOLEDO,SIC,0-2,S,VP,indx_79,TOLEDOSIC0-2SVP,2000,2410
2019,2740,TOLEDO,SICL,0-1,S,VP,indx_79,TOLEDOSICL0-1SVP,2280,2740
2019,2740,TOLEDO,SICL,0-2,S,VP,indx_79,TOLEDOSICL0-2SVP,2280,2740
2019,1940,"TOLEDO,V,CALCAREOUS",SIC,0-2,S,VP,indx_79,"TOLEDO,V,CALCAREOUSSIC0-2SVP",1540,1940
2019,350,TOWERVILLE,SIL,12-18,S,MW,indx_49,TOWERVILLESIL12-18SMW,350,350
2019,390,TOWERVILLE,SIL,6-12,S,MW,indx_59,TOWERVILLESIL6-12SMW,350,390
2019,350,TRAPPIST-MUSE,SIL,12-18,M,W,indx_49,TRAPPIST-MUSESIL12-18MW,350,350
2019,1200,TRAPPIST-MUSE,SIL,2-6,S,W,indx_59,TRAPPIST-MUSESIL2-6SW,770,1200
2019,590,TRAPPIST-MUSE,SIL,6-12,M,W,indx_59,TRAPPIST-MUSESIL6-12MW,350,590
2019,350,TRAPPIST,SIL,15-25,M,W,indx_49,TRAPPISTSIL15-25MW,350,350
2019,350,TRAPPIST,SIL,15-25,S,W,indx_49,TRAPPISTSIL15-25SW,350,350
2019,350,TRAPPIST,SIL,18-25,S,W,indx_49,TRAPPISTSIL18-25SW,350,350
2019,1200,TRAPPIST,SIL,3-8,S,W,indx_59,TRAPPISTSIL3-8SW,770,1200
2019,590,TRAPPIST,SIL,8-15,S,W,indx_59,TRAPPISTSIL8-15SW,350,590
2019,3200,"TREATY,OV-PH",SIL,0-1,S,VP,indx_89,"TREATY,OV-PHSIL0-1SVP",2730,3200
2019,3420,TREATY,SICL,0-1,S,VP,indx_89,TREATYSICL0-1SVP,2940,3420
2019,3420,TREATY,SICL,0-2,S,VP,indx_89,TREATYSICL0-2SVP,2940,3420
2019,3630,"TREMONT,OF-PH",SIL,0-2,S,MW,indx_89,"TREMONT,OF-PHSIL0-2SMW",3190,3630
2019,3630,"TREMONT,RF-PH",SICL,0-2,S,MW,indx_89,"TREMONT,RF-PHSICL0-2SMW",3190,3630
2019,720,TRUMBULL,SICL,0-2,S,P,indx_59,TRUMBULLSICL0-2SP,350,720
2019,870,TRUMBULL,SIL,0-2,S,P,indx_59,TRUMBULLSIL0-2SP,500,870
2019,870,TRUMBULL,SIL,2-6,S,P,indx_59,TRUMBULLSIL2-6SP,500,870
2019,350,TUSCARAWAS,CN-SIL,6-18,S,MW,indx_49,TUSCARAWASCN-SIL6-18SMW,350,350
2019,1280,"TUSCOLA-BENNINGTON,C",,2-6,S,MW,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW",880,1280
2019,2200,TUSCOLA,FSL,0-2,S,MW,indx_89,TUSCOLAFSL0-2SMW,1800,2200
2019,2000,TUSCOLA,FSL,2-6,S,MW,indx_79,TUSCOLAFSL2-6SMW,1600,2000
2019,1900,TUSCOLA,FSL,3-8,S,MW,indx_79,TUSCOLAFSL3-8SMW,1480,1900
2019,1920,TUSCOLA,L,2-6,M,MW,indx_79,TUSCOLAL2-6MMW,1510,1920
2019,2200,TUSCOLA,L,2-6,S,MW,indx_89,TUSCOLAL2-6SMW,1800,2200
2019,1590,TUSCOLA,L,6-12,M,MW,indx_79,TUSCOLAL6-12MMW,1190,1590
2019,2070,TUSCOLA,LFS,0-2,S,MW,indx_79,TUSCOLALFS0-2SMW,1660,2070
2019,1920,TUSCOLA,LFS,2-6,S,MW,indx_79,TUSCOLALFS2-6SMW,1510,1920
2019,2010,"TUSCOLA-SHINROCK,C",,2-6,S,MW,indx_79,"TUSCOLA-SHINROCK,C2-6SMW",1600,2010
2019,3140,TUSCOLA,SIL,0-2,S,MW,indx_89,TUSCOLASIL0-2SMW,2670,3140
2019,2550,TUSCOLA,SIL,2-6,S,MW,indx_79,TUSCOLASIL2-6SMW,2140,2550
2019,2350,"TUSCOLA,V",FSL,1-6,S,MW,indx_79,"TUSCOLA,VFSL1-6SMW",1940,2350
2019,2200,TUSCOLA,VFSL,2-6,S,MW,indx_89,TUSCOLAVFSL2-6SMW,1800,2200
2019,1630,"TUSCOLA,V",FSL,6-12,S,MW,indx_69,"TUSCOLA,VFSL6-12SMW",1230,1630
2019,1080,TYGART,SIL,0-3,S,SWP,indx_69,TYGARTSIL0-3SSWP,740,1080
2019,1480,TYLER,SIL,0-2,S,SWP,indx_59,TYLERSIL0-2SSWP,1070,1480
2019,1290,TYLER,SIL,2-5,S,SWP,indx_59,TYLERSIL2-5SSWP,870,1290
2019,350,TYNER,LS,1-6,S,W,indx_49,TYNERLS1-6SW,350,350
2019,350,TYNER,LS,6-12,S,W,indx_49,TYNERLS6-12SW,350,350
2019,350,"TYNER-OTISVILLE,C",,2-6,S,W,indx_49,"TYNER-OTISVILLE,C2-6SW",350,350
2019,470,"TYNER,V",SL,0-2,S,W,indx_49,"TYNER,VSL0-2SW",350,470
2019,350,"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW",350,350
2019,2370,UNIONTOWN,SIL,0-2,S,MW,indx_79,UNIONTOWNSIL0-2SMW,1950,2370
2019,2280,UNIONTOWN,SIL,1-6,S,MW,indx_79,UNIONTOWNSIL1-6SMW,1860,2280
2019,1940,UNIONTOWN,SIL,2-6,M,MW,indx_79,UNIONTOWNSIL2-6MMW,1540,1940
2019,2280,UNIONTOWN,SIL,2-6,S,MW,indx_79,UNIONTOWNSIL2-6SMW,1860,2280
2019,1420,UNIONTOWN,SIL,6-12,M,MW,indx_69,UNIONTOWNSIL6-12MMW,1000,1420
2019,350,"UPSHUR-BERKS,C",,15-25,M,W,indx_49,"UPSHUR-BERKS,C15-25MW",350,350
2019,350,"UPSHUR-BERKS,C",,6-15,M,W,indx_49,"UPSHUR-BERKS,C6-15MW",350,350
2019,350,UPSHUR,C,12-18,SE,W,indx_49,UPSHURC12-18SEW,350,350
2019,350,UPSHUR,C,18-25,SE,W,indx_49,UPSHURC18-25SEW,350,350
2019,350,UPSHUR,C,6-12,SE,W,indx_49,UPSHURC6-12SEW,350,350
2019,350,UPSHUR-ELBA,SICL,15-25,S,W,indx_59,UPSHUR-ELBASICL15-25SW,350,350
2019,490,UPSHUR-ELBA,SICL,8-15,S,W,indx_69,UPSHUR-ELBASICL8-15SW,350,490
2019,350,"UPSHUR-GILPIN,C",,15-25,M,W,indx_49,"UPSHUR-GILPIN,C15-25MW",350,350
2019,350,"UPSHUR-GILPIN,C",,15-25,S,W,indx_59,"UPSHUR-GILPIN,C15-25SW",350,350
2019,350,"UPSHUR-GILPIN,C",,8-15,M,W,indx_59,"UPSHUR-GILPIN,C8-15MW",350,350
2019,440,"UPSHUR-GILPIN,C",,8-15,S,W,indx_59,"UPSHUR-GILPIN,C8-15SW",350,440
2019,350,"UPSHUR-MUSKINGUM,C",,10-15,M,W,indx_49,"UPSHUR-MUSKINGUM,C10-15MW",350,350
2019,350,"UPSHUR-MUSKINGUM,C",,15-20,M,W,indx_49,"UPSHUR-MUSKINGUM,C15-20MW",350,350
2019,350,"UPSHUR-MUSKINGUM,C",,2-5,M,W,indx_59,"UPSHUR-MUSKINGUM,C2-5MW",350,350
2019,350,"UPSHUR-MUSKINGUM,C",,5-10,M,W,indx_59,"UPSHUR-MUSKINGUM,C5-10MW",350,350
2019,350,UPSHUR,SIC,15-25,SE,W,indx_49,UPSHURSIC15-25SEW,350,350
2019,350,UPSHUR,SIC,8-15,SE,W,indx_49,UPSHURSIC8-15SEW,350,350
2019,350,UPSHUR,SICL,12-18,S,W,indx_59,UPSHURSICL12-18SW,350,350
2019,350,UPSHUR,SICL,12-20,M,W,indx_59,UPSHURSICL12-20MW,350,350
2019,350,UPSHUR,SICL,15-25,M,W,indx_49,UPSHURSICL15-25MW,350,350
2019,350,UPSHUR,SICL,15-25,SE,W,indx_49,UPSHURSICL15-25SEW,350,350
2019,350,UPSHUR,SICL,15-25,S,W,indx_59,UPSHURSICL15-25SW,350,350
2019,350,UPSHUR,SICL,18-25,S,W,indx_49,UPSHURSICL18-25SW,350,350
2019,450,UPSHUR,SICL,2-6,S,W,indx_59,UPSHURSICL2-6SW,350,450
2019,350,UPSHUR,SICL,6-12,M,W,indx_59,UPSHURSICL6-12MW,350,350
2019,350,UPSHUR,SICL,6-12,S,W,indx_59,UPSHURSICL6-12SW,350,350
2019,350,UPSHUR,SICL,6-15,M,W,indx_59,UPSHURSICL6-15MW,350,350
2019,350,UPSHUR,SICL,6-15,S,W,indx_59,UPSHURSICL6-15SW,350,350
2019,350,UPSHUR,SICL,8-15,M,W,indx_59,UPSHURSICL8-15MW,350,350
2019,350,UPSHUR,SICL,8-15,S,W,indx_59,UPSHURSICL8-15SW,350,350
2019,350,UPSHUR,SIL,12-18,M,W,indx_59,UPSHURSIL12-18MW,350,350
2019,480,UPSHUR,SIL,2-6,S,W,indx_69,UPSHURSIL2-6SW,350,480
2019,480,UPSHUR,SIL,2-8,S,W,indx_69,UPSHURSIL2-8SW,350,480
2019,480,UPSHUR,SIL,3-8,S,W,indx_69,UPSHURSIL3-8SW,350,480
2019,350,UPSHUR,SIL,6-12,M,W,indx_59,UPSHURSIL6-12MW,350,350
2019,350,UPSHUR,SIL,8-15,S,W,indx_59,UPSHURSIL8-15SW,350,350
2019,350,"UPSHUR-STEINSBURG,C",,15-25,S,W,indx_49,"UPSHUR-STEINSBURG,C15-25SW",350,350
2019,1510,VALLEY-LORAIN,SIL,0-2,S,P,indx_69,VALLEY-LORAINSIL0-2SP,1100,1510
2019,600,VALLEY,SICL,0-2,S,P,indx_59,VALLEYSICL0-2SP,350,600
2019,740,VALLEY,SIL,0-2,S,P,indx_59,VALLEYSIL0-2SP,350,740
2019,350,"VANDALIA-BROOKSIDE,C",,12-20,M,W,indx_59,"VANDALIA-BROOKSIDE,C12-20MW",350,350
2019,350,"VANDALIA-BROOKSIDE,C",,15-25,S,W,indx_59,"VANDALIA-BROOKSIDE,C15-25SW",350,350
2019,350,"VANDALIA-GILPIN,C",,15-25,SE,W,indx_49,"VANDALIA-GILPIN,C15-25SEW",350,350
2019,350,VANDALIA-GUERNSEY,SICL,15-25,M,W,indx_49,VANDALIA-GUERNSEYSICL15-25MW,350,350
2019,350,VANDALIA-GUERNSEY,SICL,8-15,M,W,indx_59,VANDALIA-GUERNSEYSICL8-15MW,350,350
2019,350,"VANDALIA-RICHLAND,C",,15-25,S,W,indx_59,"VANDALIA-RICHLAND,C15-25SW",350,350
2019,350,VANDALIA,SICL,12-18,S,W,indx_59,VANDALIASICL12-18SW,350,350
2019,350,VANDALIA,SICL,15-25,M,W,indx_49,VANDALIASICL15-25MW,350,350
2019,350,VANDALIA,SICL,15-25,SE,W,indx_49,VANDALIASICL15-25SEW,350,350
2019,350,VANDALIA,SICL,15-25,S,W,indx_59,VANDALIASICL15-25SW,350,350
2019,350,VANDALIA,SICL,18-25,S,W,indx_59,VANDALIASICL18-25SW,350,350
2019,430,VANDALIA,SICL,6-12,S,W,indx_69,VANDALIASICL6-12SW,350,430
2019,350,VANDALIA,SICL,6-15,M,W,indx_59,VANDALIASICL6-15MW,350,350
2019,350,VANDALIA,SICL,8-15,S,W,indx_59,VANDALIASICL8-15SW,350,350
2019,350,VANDALIA,SIL,12-18,S,W,indx_59,VANDALIASIL12-18SW,350,350
2019,350,VANDALIA,SIL,15-25,M,W,indx_59,VANDALIASIL15-25MW,350,350
2019,350,VANDALIA,SIL,15-25,S,W,indx_59,VANDALIASIL15-25SW,350,350
2019,350,VANDALIA,SIL,8-15,M,W,indx_59,VANDALIASIL8-15MW,350,350
2019,350,VANDALIA,SIL,8-15,S,W,indx_59,VANDALIASIL8-15SW,350,350
2019,1760,VANDERGRIFT,SIL,2-6,S,MW,indx_79,VANDERGRIFTSIL2-6SMW,1350,1760
2019,1630,VANDERGRIFT,SIL,6-15,S,MW,indx_79,VANDERGRIFTSIL6-15SMW,1190,1630
2019,2850,VANLUE,L,0-2,S,SWP,indx_79,VANLUEL0-2SSWP,2370,2850
2019,1910,VAUGHNSVILLE,L,0-2,S,MW,indx_69,VAUGHNSVILLEL0-2SMW,1500,1910
2019,1910,VAUGHNSVILLE,L,0-3,S,MW,indx_69,VAUGHNSVILLEL0-3SMW,1500,1910
2019,1720,VAUGHNSVILLE,L,1-4,S,MW,indx_69,VAUGHNSVILLEL1-4SMW,1330,1720
2019,1690,VAUGHNSVILLE,L,2-6,S,MW,indx_69,VAUGHNSVILLEL2-6SMW,1290,1690
2019,1150,"VAUGHNSVILLE,V",L,0-2,S,MW,indx_69,"VAUGHNSVILLE,VL0-2SMW",750,1150
2019,1320,VENANGO,SIL,0-2,S,SWP,indx_69,VENANGOSIL0-2SSWP,900,1320
2019,810,VENANGO,SIL,2-6,M,SWP,indx_59,VENANGOSIL2-6MSWP,470,810
2019,1100,VENANGO,SIL,2-6,S,SWP,indx_69,VENANGOSIL2-6SSWP,680,1100
2019,660,VENANGO,SIL,6-12,M,SWP,indx_59,VENANGOSIL6-12MSWP,390,660
2019,930,VENANGO,SIL,6-12,S,SWP,indx_59,VENANGOSIL6-12SSWP,510,930
2019,1320,"VENANGO,SS-SUBST",SIL,0-2,S,SWP,indx_69,"VENANGO,SS-SUBSTSIL0-2SSWP",900,1320
2019,1100,"VENANGO,SS-SUBST",SIL,2-6,S,SWP,indx_69,"VENANGO,SS-SUBSTSIL2-6SSWP",680,1100
2019,1110,VINCENT,SICL,2-6,M,W,indx_69,VINCENTSICL2-6MW,770,1110
2019,1400,VINCENT,SICL,2-6,S,W,indx_69,VINCENTSICL2-6SW,1010,1400
2019,640,VINCENT,SICL,6-12,M,W,indx_69,VINCENTSICL6-12MW,400,640
2019,620,VINCENT,SIL,12-18,S,W,indx_69,VINCENTSIL12-18SW,400,620
2019,1620,VINCENT,SIL,2-6,S,W,indx_69,VINCENTSIL2-6SW,1200,1620
2019,1290,VINCENT,SIL,6-12,S,W,indx_69,VINCENTSIL6-12SW,890,1290
2019,1290,VINCENT,SIL,6-15,S,W,indx_69,VINCENTSIL6-15SW,880,1290
2019,1660,"WABASHA,FF-PH",SIC,0-1,S,VP,indx_69,"WABASHA,FF-PHSIC0-1SVP",1300,1660
2019,1660,"WABASHA,FF-PH",SIC,0-2,S,VP,indx_69,"WABASHA,FF-PHSIC0-2SVP",1300,1660
2019,1800,"WABASHA,FF-PH",SICL,0-2,S,VP,indx_69,"WABASHA,FF-PHSICL0-2SVP",1450,1800
2019,350,"WABASHA,PO-PH",SICL,0-2,S,VP,indx_49,"WABASHA,PO-PHSICL0-2SVP",350,350
2019,2140,WABASHA,SIC,0-2,S,VP,indx_79,WABASHASIC0-2SVP,1740,2140
2019,2430,WABASHA,SICL,0-2,S,VP,indx_79,WABASHASICL0-2SVP,2030,2430
2019,1100,"WABASHA,V,MOD.SHALLOW",SICL,0-2,S,VP,indx_69,"WABASHA,V,MOD.SHALLOWSICL0-2SVP",690,1100
2019,2090,WABASH,SIC,0-2,S,VP,indx_69,WABASHSIC0-2SVP,1650,2090
2019,1170,WADSWORTH,SIL,0-2,S,SWP,indx_69,WADSWORTHSIL0-2SSWP,760,1170
2019,1050,WADSWORTH,SIL,1-4,S,SWP,indx_69,WADSWORTHSIL1-4SSWP,640,1050
2019,1020,WADSWORTH,SIL,2-5,S,SWP,indx_69,WADSWORTHSIL2-5SSWP,600,1020
2019,1020,WADSWORTH,SIL,2-6,S,SWP,indx_69,WADSWORTHSIL2-6SSWP,600,1020
2019,580,WADSWORTH,SIL,6-12,M,SWP,indx_59,WADSWORTHSIL6-12MSWP,350,580
2019,730,WADSWORTH,SIL,6-12,S,SWP,indx_59,WADSWORTHSIL6-12SSWP,430,730
2019,780,"WADSWORTH,V",SIL,2-6,S,SWP,indx_59,"WADSWORTH,VSIL2-6SSWP",450,780
2019,2320,"WAKELAND,OF-PH",SIL,0-2,S,SWP,indx_79,"WAKELAND,OF-PHSIL0-2SSWP",1910,2320
2019,1060,WAKEMAN,SL,2-6,S,W,indx_69,WAKEMANSL2-6SW,650,1060
2019,760,WAKEMAN,SL,6-12,S,W,indx_59,WAKEMANSL6-12SW,440,760
2019,880,WALLINGTON,SIL,0-2,S,SWP,indx_69,WALLINGTONSIL0-2SSWP,510,880
2019,710,WALLINGTON,SIL,2-6,S,SWP,indx_59,WALLINGTONSIL2-6SSWP,410,710
2019,1730,"WALLKILL,C-SUBST,FF-PH",SIL,0-2,S,VP,indx_69,"WALLKILL,C-SUBST,FF-PHSIL0-2SVP",1380,1730
2019,1790,"WALLKILL,FF-PH",SIL,0-2,S,VP,indx_79,"WALLKILL,FF-PHSIL0-2SVP",1440,1790
2019,1790,"WALLKILL,LAC-SUBST,OF-PH",SIL,0-2,S,VP,indx_79,"WALLKILL,LAC-SUBST,OF-PHSIL0-2SVP",1440,1790
2019,1790,"WALLKILL,OF-PH",SIL,0-2,S,VP,indx_79,"WALLKILL,OF-PHSIL0-2SVP",1440,1790
2019,350,"WALLKILL,PO-PH",SIL,0-2,S,VP,indx_49,"WALLKILL,PO-PHSIL0-2SVP",350,350
2019,1660,WALLKILL,SICL,0-2,S,VP,indx_69,WALLKILLSICL0-2SVP,1300,1660
2019,1790,WALLKILL,SIL,0-2,S,VP,indx_79,WALLKILLSIL0-2SVP,1440,1790
2019,1980,"WALLKILL,SI-SUBST",SIL,0-2,S,VP,indx_69,"WALLKILL,SI-SUBSTSIL0-2SVP",1620,1980
2019,2240,"WALLKILL,V,C-SUBSL",SIL,0-2,S,VP,indx_79,"WALLKILL,V,C-SUBSLSIL0-2SVP",1900,2240
2019,1410,"WALLKILL,V",SIC,0-2,S,VP,indx_59,"WALLKILL,VSIC0-2SVP",1060,1410
2019,1980,"WALLKILL,V",SICL,0-2,S,VP,indx_79,"WALLKILL,VSICL0-2SVP",1620,1980
2019,350,WAPAHANI-MIAMIAN,CL,12-18,SE,MW,indx_49,WAPAHANI-MIAMIANCL12-18SEMW,350,350
2019,350,WAPAHANI-MIAMIAN,CL,6-12,SE,MW,indx_59,WAPAHANI-MIAMIANCL6-12SEMW,350,350
2019,1410,"WAPPINGER,RF-PH",SL,0-2,S,W,indx_69,"WAPPINGER,RF-PHSL0-2SW",990,1410
2019,2050,WARNERS,MUCK,0-2,S,VP,indx_79,WARNERSMUCK0-2SVP,1700,2050
2019,2240,"WARNERS,OVER CLAY",,0-2,S,VP,indx_79,"WARNERS,OVER CLAY0-2SVP",1880,2240
2019,2050,WARNERS,SIL,0-2,S,VP,indx_79,WARNERSSIL0-2SVP,1700,2050
2019,420,WARNERS,SOILS,0-2,S,VP,indx_69,WARNERSSOILS0-2SVP,350,420
2019,2940,"WARNERS,V,C-SUBSL",SOILS,0-2,S,VP,indx_89,"WARNERS,V,C-SUBSLSOILS0-2SVP",2550,2940
2019,2360,WARSAW,L,0-2,S,W,indx_79,WARSAWL0-2SW,1950,2360
2019,2360,WARSAW,L,0-3,S,W,indx_79,WARSAWL0-3SW,1950,2360
2019,2050,WARSAW,L,2-6,S,W,indx_79,WARSAWL2-6SW,1660,2050
2019,2360,WARSAW,SIL,0-2,S,W,indx_79,WARSAWSIL0-2SW,1950,2360
2019,2360,WARSAW,SIL,0-3,S,W,indx_79,WARSAWSIL0-3SW,1950,2360
2019,2240,WARSAW,SIL,1-4,S,W,indx_79,WARSAWSIL1-4SW,1810,2240
2019,2050,WARSAW,SIL,2-6,S,W,indx_79,WARSAWSIL2-6SW,1660,2050
2019,1700,"WARSAW,V",SIL,0-2,S,W,indx_79,"WARSAW,VSIL0-2SW",1310,1700
2019,2350,"WARSAW,V",SL,0-2,S,W,indx_69,"WARSAW,VSL0-2SW",1940,2350
2019,3420,WASHTENAW,SOILS,0-2,S,VP,indx_89,WASHTENAWSOILS0-2SVP,2940,3420
2019,350,WATERTOWN,GR-LS,2-6,S,W,indx_59,WATERTOWNGR-LS2-6SW,350,350
2019,410,WATERTOWN,SL,0-2,S,W,indx_59,WATERTOWNSL0-2SW,350,410
2019,350,WATERTOWN,SL,15-25,S,W,indx_49,WATERTOWNSL15-25SW,350,350
2019,350,WATERTOWN,SL,1-8,S,W,indx_59,WATERTOWNSL1-8SW,350,350
2019,350,WATERTOWN,SL,2-6,S,W,indx_59,WATERTOWNSL2-6SW,350,350
2019,350,WATERTOWN,SL,6-12,S,W,indx_59,WATERTOWNSL6-12SW,350,350
2019,350,WATERTOWN,SL,6-15,S,W,indx_59,WATERTOWNSL6-15SW,350,350
2019,350,WATERTOWN,SL,8-15,S,W,indx_59,WATERTOWNSL8-15SW,350,350
2019,3420,WAUPECAN,SIL,0-2,S,W,indx_89,WAUPECANSIL0-2SW,2930,3420
2019,2100,"WAUSEON,DEEP TO TILL",FSL,0-1,S,VP,indx_69,"WAUSEON,DEEP TO TILLFSL0-1SVP",1680,2100
2019,2100,WAUSEON,FSL,0-1,S,VP,indx_69,WAUSEONFSL0-1SVP,1680,2100
2019,2100,WAUSEON,FSL,0-2,S,VP,indx_69,WAUSEONFSL0-2SVP,1680,2100
2019,2100,WAUSEON,LFS,0-1,S,VP,indx_69,WAUSEONLFS0-1SVP,1680,2100
2019,2100,WAUSEON,LFS,0-2,S,VP,indx_69,WAUSEONLFS0-2SVP,1680,2100
2019,2100,"WAUSEON,OVER CLAY",FSL,0-2,S,VP,indx_69,"WAUSEON,OVER CLAYFSL0-2SVP",1680,2100
2019,2100,"WAUSEON,OVER CLAY",LFS,0-2,S,VP,indx_69,"WAUSEON,OVER CLAYLFS0-2SVP",1680,2100
2019,1890,"WAUSEON,STRAT-SUBST",LFS,0-2,S,VP,indx_69,"WAUSEON,STRAT-SUBSTLFS0-2SVP",1480,1890
2019,730,WAYLAND,SICL,0-2,S,P,indx_59,WAYLANDSICL0-2SP,350,730
2019,930,WAYLAND,SIL,0-2,S,P,indx_59,WAYLANDSIL0-2SP,540,930
2019,2750,WAYNETOWN,SIL,0-2,S,SWP,indx_79,WAYNETOWNSIL0-2SSWP,2290,2750
2019,3070,WEA,SIL,0-2,S,W,indx_89,WEASIL0-2SW,2620,3070
2019,3070,WEA,SIL,0-3,S,W,indx_89,WEASIL0-3SW,2620,3070
2019,2900,WEA,SIL,1-3,S,W,indx_89,WEASIL1-3SW,2480,2900
2019,2780,WEA,SIL,2-6,S,W,indx_79,WEASIL2-6SW,2320,2780
2019,2350,"WEA,V",SIL,0-2,S,W,indx_89,"WEA,VSIL0-2SW",1940,2350
2019,350,WEIKERT,CN-FSL,1-6,S,W,indx_59,WEIKERTCN-FSL1-6SW,350,350
2019,350,WEIKERT,CN-SIL,12-18,S,W,indx_49,WEIKERTCN-SIL12-18SW,350,350
2019,350,WEIKERT,CN-SIL,18-25,M,W,indx_49,WEIKERTCN-SIL18-25MW,350,350
2019,350,WEIKERT,CN-SIL,6-12,S,W,indx_49,WEIKERTCN-SIL6-12SW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,10-15,M,W,indx_49,WEIKERT-MUSKINGUMSOILS10-15MW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,10-15,SE,W,indx_49,WEIKERT-MUSKINGUMSOILS10-15SEW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,10-15,S,W,indx_49,WEIKERT-MUSKINGUMSOILS10-15SW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,15-20,M,W,indx_49,WEIKERT-MUSKINGUMSOILS15-20MW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,15-20,SE,W,indx_49,WEIKERT-MUSKINGUMSOILS15-20SEW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,2-5,M,W,indx_59,WEIKERT-MUSKINGUMSOILS2-5MW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,2-5,S,W,indx_59,WEIKERT-MUSKINGUMSOILS2-5SW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,5-10,M,W,indx_49,WEIKERT-MUSKINGUMSOILS5-10MW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,5-10,SE,W,indx_49,WEIKERT-MUSKINGUMSOILS5-10SEW,350,350
2019,350,WEIKERT-MUSKINGUM,SOILS,5-10,S,W,indx_49,WEIKERT-MUSKINGUMSOILS5-10SW,350,350
2019,2500,WEINBACH,SIL,0-2,S,SWP,indx_79,WEINBACHSIL0-2SSWP,2100,2500
2019,2500,WEINBACH,SIL,0-3,S,SWP,indx_79,WEINBACHSIL0-3SSWP,2100,2500
