id,soil_series,texture,slope,erosion,drainage,indx,CAUV 2018,Projected Expected 2019,Projected Low 2019,Projected High 2019
ELDEANSIL0-3SW,ELDEAN,SIL,0-3,S,W,indx_79,1540,1315,1100,1900
ELDEANSIL12-18MW,ELDEAN,SIL,12-18,M,W,indx_59,450,400,400,750
ELDEANSIL1-4SW,ELDEAN,SIL,1-4,S,W,indx_79,1520,1300,1085,1880
ELDEANSIL2-6MW,ELDEAN,SIL,2-6,M,W,indx_69,1080,895,715,1450
ELDEANSIL2-6SW,ELDEAN,SIL,2-6,S,W,indx_69,1260,1050,840,1610
ELDEANSIL6-12MW,ELDEAN,SIL,6-12,M,W,indx_69,850,675,600,1200
"ELKINSVILLE,RF-PHSIL0-2SW","ELKINSVILLE,RF-PH",SIL,0-2,S,W,indx_79,2290,2030,1800,2680
ELKINSVILLESIL0-2SW,ELKINSVILLE,SIL,0-2,S,W,indx_79,2300,2040,1810,2690
ELKINSVILLESIL0-3SW,ELKINSVILLE,SIL,0-3,S,W,indx_79,2300,2040,1810,2690
ELKINSVILLESIL15-25SW,ELKINSVILLE,SIL,15-25,S,W,indx_59,350,350,350,350
ELKINSVILLESIL1-6SW,ELKINSVILLE,SIL,1-6,S,W,indx_79,2180,1940,1710,2590
ELKINSVILLESIL1-8SW,ELKINSVILLE,SIL,1-8,S,W,indx_79,2180,1940,1710,2590
ELKINSVILLESIL2-6SW,ELKINSVILLE,SIL,2-6,S,W,indx_79,2180,1940,1710,2590
ELKINSVILLESIL3-8SW,ELKINSVILLE,SIL,3-8,S,W,indx_79,1930,1685,1460,2300
ELKINSVILLESIL6-12MW,ELKINSVILLE,SIL,6-12,M,W,indx_69,1440,1225,1015,1790
ELKINSVILLESIL6-12SW,ELKINSVILLE,SIL,6-12,S,W,indx_69,1630,1405,1185,1990
ELKINSVILLESIL8-15SW,ELKINSVILLE,SIL,8-15,S,W,indx_69,1440,1225,1015,1790
"ELLIOTT,BR-SUBSTSIL0-2SSWP","ELLIOTT,BR-SUBST",SIL,0-2,S,SWP,indx_79,1970,1720,1495,2330
ELLIOTTSICL0-2SSWP,ELLIOTT,SICL,0-2,S,SWP,indx_79,1810,1585,1365,2200
ELLIOTTSICL0-3SSWP,ELLIOTT,SICL,0-3,S,SWP,indx_79,1810,1585,1365,2200
ELLIOTTSIL0-2SSWP,ELLIOTT,SIL,0-2,S,SWP,indx_79,1970,1720,1495,2330
ELLIOTTSIL0-3SSWP,ELLIOTT,SIL,0-3,S,SWP,indx_79,1850,1620,1395,2230
ELLIOTTSIL0-4SSWP,ELLIOTT,SIL,0-4,S,SWP,indx_79,1840,1605,1385,2220
ELLIOTTSIL1-4SSWP,ELLIOTT,SIL,1-4,S,SWP,indx_79,1840,1605,1385,2220
"ELLSWORTH,SH-SUBSTSIL12-18SMW","ELLSWORTH,SH-SUBST",SIL,12-18,S,MW,indx_59,350,350,350,350
"ELLSWORTH,SH-SUBSTSIL6-12SMW","ELLSWORTH,SH-SUBST",SIL,6-12,S,MW,indx_59,350,350,350,350
ELLSWORTHSIL0-2SMW,ELLSWORTH,SIL,0-2,S,MW,indx_69,1170,970,765,1520
ELLSWORTHSIL12-18MMW,ELLSWORTH,SIL,12-18,M,MW,indx_49,350,350,350,350
ELLSWORTHSIL12-18SMW,ELLSWORTH,SIL,12-18,S,MW,indx_59,350,350,350,350
ELLSWORTHSIL12-25MMW,ELLSWORTH,SIL,12-25,M,MW,indx_49,350,350,350,350
ELLSWORTHSIL18-25MMW,ELLSWORTH,SIL,18-25,M,MW,indx_49,350,350,350,350
ELLSWORTHSIL18-25SMW,ELLSWORTH,SIL,18-25,S,MW,indx_49,350,350,350,350
ELLSWORTHSIL2-6MMW,ELLSWORTH,SIL,2-6,M,MW,indx_69,690,535,520,1060
ELLSWORTHSIL2-6SMW,ELLSWORTH,SIL,2-6,S,MW,indx_69,1020,840,685,1380
ELLSWORTHSIL6-12MMW,ELLSWORTH,SIL,6-12,M,MW,indx_59,350,350,350,520
ELLSWORTHSIL6-12SMW,ELLSWORTH,SIL,6-12,S,MW,indx_69,550,450,450,920
"ELLSWORTH,SS-SUBSTSIL2-6SMW","ELLSWORTH,SS-SUBST",SIL,2-6,S,MW,indx_69,820,660,585,1190
"ELLSWORTH,SS-SUBSTSIL6-12MMW","ELLSWORTH,SS-SUBST",SIL,6-12,M,MW,indx_59,350,350,350,350
"ELLSWORTH,SS-SUBSTSIL6-12SMW","ELLSWORTH,SS-SUBST",SIL,6-12,S,MW,indx_59,350,350,350,350
"ELNORA,BR-SUBSTLFS0-4SMW","ELNORA,BR-SUBST",LFS,0-4,S,MW,indx_59,350,350,350,350
ELNORALFS0-4SMW,ELNORA,LFS,0-4,S,MW,indx_59,350,350,350,350
ELNORALFS1-3SMW,ELNORA,LFS,1-3,S,MW,indx_59,350,350,350,350
ELNORALFS1-5SMW,ELNORA,LFS,1-5,S,MW,indx_59,350,350,350,350
ELNORALFS2-6SMW,ELNORA,LFS,2-6,S,MW,indx_59,350,350,350,350
"ENDOAQUENTS,LOAMY0-1SVP","ENDOAQUENTS,LOAMY",,0-1,S,VP,indx_49,350,350,350,350
ENOCHL0-8SW,ENOCH,L,0-8,S,W,indx_49,350,350,350,350
ENOCHL8-25SW,ENOCH,L,8-25,S,W,indx_49,350,350,350,350
"ENOCH,VERY STONYSH-SICL0-8SW","ENOCH,VERY STONY",SH-SICL,0-8,S,W,indx_49,350,350,350,350
"ENOCH,VERY STONYSH-SICL15-25SW","ENOCH,VERY STONY",SH-SICL,15-25,S,W,indx_49,350,350,350,350
ERNESTSIL10-15MMW,ERNEST,SIL,10-15,M,MW,indx_59,350,350,350,410
ERNESTSIL15-20MMW,ERNEST,SIL,15-20,M,MW,indx_59,350,350,350,350
ERNESTSIL15-25SMW,ERNEST,SIL,15-25,S,MW,indx_49,350,350,350,350
ERNESTSIL5-10SMW,ERNEST,SIL,5-10,S,MW,indx_59,410,380,380,670
ERNESTSIL6-15SMW,ERNEST,SIL,6-15,S,MW,indx_59,350,350,350,550
ERNESTSIL8-15SMW,ERNEST,SIL,8-15,S,MW,indx_59,350,350,350,430
"EUCLID,OF-PHSIL0-2SSWP","EUCLID,OF-PH",SIL,0-2,S,SWP,indx_79,2350,2100,1875,2750
"EUCLID,RF-PHSIL0-2SSWP","EUCLID,RF-PH",SIL,0-2,S,SWP,indx_79,2350,2100,1875,2750
EUCLIDSIL0-2SSWP,EUCLID,SIL,0-2,S,SWP,indx_79,2350,2100,1875,2750
FAIRMOUNT-EDENFL-SICL12-25MW,FAIRMOUNT-EDEN,FL-SICL,12-25,M,W,indx_49,350,350,350,350
FAIRMOUNTFLV-SIC18-25MW,FAIRMOUNT,FLV-SIC,18-25,M,W,indx_49,350,350,350,350
FAIRMOUNTSICL12-25MW,FAIRMOUNT,SICL,12-25,M,W,indx_59,350,350,350,350
FAIRPOINTCL0-8SW,FAIRPOINT,CL,0-8,S,W,indx_49,350,350,350,350
FAIRPOINTCL8-20SW,FAIRPOINT,CL,8-20,S,W,indx_49,350,350,350,350
FAIRPOINTCN-CL8-20SW,FAIRPOINT,CN-CL,8-20,S,W,indx_49,350,350,350,350
FAIRPOINTCN-CL8-25SW,FAIRPOINT,CN-CL,8-25,S,W,indx_49,350,350,350,350
FAIRPOINTCN-SICL1-8SW,FAIRPOINT,CN-SICL,1-8,S,W,indx_49,350,350,350,350
FAIRPOINTCN-SICL8-25SW,FAIRPOINT,CN-SICL,8-25,S,W,indx_49,350,350,350,350
FAIRPOINTCNV-SIL0-8SW,FAIRPOINT,CNV-SIL,0-8,S,W,indx_49,350,350,350,350
FAIRPOINTCNV-SIL8-25SW,FAIRPOINT,CNV-SIL,8-25,S,W,indx_49,350,350,350,350
FAIRPOINTGR-CL0-8SW,FAIRPOINT,GR-CL,0-8,S,W,indx_49,350,350,350,350
FAIRPOINTGR-CL8-25SW,FAIRPOINT,GR-CL,8-25,S,W,indx_49,350,350,350,350
FAIRPOINTL0-8SW,FAIRPOINT,L,0-8,S,W,indx_49,350,350,350,350
FAIRPOINTL8-25SW,FAIRPOINT,L,8-25,S,W,indx_49,350,350,350,350
FAIRPOINTSHV-CL3-15SW,FAIRPOINT,SHV-CL,3-15,S,W,indx_49,350,350,350,350
FAIRPOINTSICL0-8SW,FAIRPOINT,SICL,0-8,S,W,indx_49,350,350,350,350
FAIRPOINTSICL1-15SW,FAIRPOINT,SICL,1-15,S,W,indx_49,350,350,350,350
FAIRPOINTSICL15-25SW,FAIRPOINT,SICL,15-25,S,W,indx_49,350,350,350,350
FAIRPOINTSICL2-12SW,FAIRPOINT,SICL,2-12,S,W,indx_49,350,350,350,350
FAIRPOINTSICL8-25SW,FAIRPOINT,SICL,8-25,S,W,indx_49,350,350,350,350
FAIRPOINTSIL0-8SW,FAIRPOINT,SIL,0-8,S,W,indx_49,350,350,350,350
FAIRPOINTSIL3-15SW,FAIRPOINT,SIL,3-15,S,W,indx_49,350,350,350,350
FAIRPOINTSIL8-20SW,FAIRPOINT,SIL,8-20,S,W,indx_49,350,350,350,350
FAIRPOINTSIL8-25SW,FAIRPOINT,SIL,8-25,S,W,indx_49,350,350,350,350
FARMERSTOWNL0-8SW,FARMERSTOWN,L,0-8,S,W,indx_59,350,350,350,350
FARMERSTOWNL8-20SW,FARMERSTOWN,L,8-20,S,W,indx_49,350,350,350,350
FARMERSTOWNSIL0-8SW,FARMERSTOWN,SIL,0-8,S,W,indx_59,350,350,350,350
FARMERSTOWNSIL8-20SW,FARMERSTOWN,SIL,8-20,S,W,indx_49,350,350,350,350
"FAYWOOD-LOWELL,CSIL8-15MW","FAYWOOD-LOWELL,C",SIL,8-15,M,W,indx_59,350,350,350,400
FAYWOODSICL15-25MW,FAYWOOD,SICL,15-25,M,W,indx_49,350,350,350,350
FAYWOODSIL15-25MW,FAYWOOD,SIL,15-25,M,W,indx_49,350,350,350,350
FAYWOODSIL8-15MW,FAYWOOD,SIL,8-15,M,W,indx_49,350,350,350,350
"FINCASTLE,BR-SUBSTSIL0-2SSWP","FINCASTLE,BR-SUBST",SIL,0-2,S,SWP,indx_69,1680,1460,1245,2050
"FINCASTLE,BR-SUBSTSIL2-6SSWP","FINCASTLE,BR-SUBST",SIL,2-6,S,SWP,indx_69,1390,1190,980,1760
FINCASTLESIL0-2SSWP,FINCASTLE,SIL,0-2,S,SWP,indx_79,2310,2050,1820,2700
FINCASTLESIL0-4SSWP,FINCASTLE,SIL,0-4,S,SWP,indx_79,2150,1905,1675,2550
FINCASTLESIL2-4SSWP,FINCASTLE,SIL,2-4,S,SWP,indx_79,2120,1885,1655,2530
FINCASTLESIL2-6MSWP,FINCASTLE,SIL,2-6,M,SWP,indx_79,1830,1600,1380,2210
FINCASTLESIL2-6SSWP,FINCASTLE,SIL,2-6,S,SWP,indx_79,2020,1765,1535,2370
"FITCHVILLE-BENNINGTON,CSIL0-2SSWP","FITCHVILLE-BENNINGTON,C",SIL,0-2,S,SWP,indx_69,1220,1015,805,1580
"FITCHVILLE,C-SUBSTSIL0-3SSWP","FITCHVILLE,C-SUBST",SIL,0-3,S,SWP,indx_79,1340,1120,905,1680
"FITCHVILLE,C-SUBSTSIL3-8SSWP","FITCHVILLE,C-SUBST",SIL,3-8,S,SWP,indx_69,980,785,665,1320
"FITCHVILLE,LOW TERRACESIL0-2SSWP","FITCHVILLE,LOW TERRACE",SIL,0-2,S,SWP,indx_79,2350,2100,1875,2750
FITCHVILLESIL0-2SSWP,FITCHVILLE,SIL,0-2,S,SWP,indx_79,1340,1120,905,1680
FITCHVILLESIL0-3SSWP,FITCHVILLE,SIL,0-3,S,SWP,indx_79,1340,1120,905,1680
FITCHVILLESIL1-4SSWP,FITCHVILLE,SIL,1-4,S,SWP,indx_69,1200,1e3,790,1570
FITCHVILLESIL2-5SSWP,FITCHVILLE,SIL,2-5,S,SWP,indx_69,1190,990,780,1550
FITCHVILLESIL2-6SSWP,FITCHVILLE,SIL,2-6,S,SWP,indx_69,1190,990,780,1550
FITCHVILLESIL3-8SSWP,FITCHVILLE,SIL,3-8,S,SWP,indx_69,980,785,665,1320
FITCHVILLESIL6-12SSWP,FITCHVILLE,SIL,6-12,S,SWP,indx_69,860,685,605,1220
"FITCHVILLE,T-SUBSTSIL2-6SSWP","FITCHVILLE,T-SUBST",SIL,2-6,S,SWP,indx_69,1190,990,780,1550
"FITCHVILLE,V,GRAV-SUBSLSIL0-2SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,0-2,S,SWP,indx_69,1440,1225,1010,1800
"FITCHVILLE,V,GRAV-SUBSLSIL1-6SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,1-6,S,SWP,indx_69,1290,1085,870,1650
"FITCHVILLE,V,GRAV-SUBSLSIL2-6SSWP","FITCHVILLE,V,GRAV-SUBSL",SIL,2-6,S,SWP,indx_69,1270,1060,850,1620
"FLATROCK,FF-PHSIL0-2SMW","FLATROCK,FF-PH",SIL,0-2,S,MW,indx_79,1660,1395,1165,1990
"FLATROCK,LM-SUBST,OF-PHSIL0-2SMW","FLATROCK,LM-SUBST,OF-PH",SIL,0-2,S,MW,indx_79,2170,1925,1700,2570
"FLATROCK,OF-PHL0-2SMW","FLATROCK,OF-PH",L,0-2,S,MW,indx_79,2170,1925,1700,2570
"FLATROCK,OF-PHSIL0-2SMW","FLATROCK,OF-PH",SIL,0-2,S,MW,indx_79,2170,1925,1700,2570
"FLUVAQUENTS,SILTY,FF-PH0-1SVP","FLUVAQUENTS,SILTY,FF-PH",,0-1,S,VP,indx_49,350,350,350,350
"FOX-CASCO,C12-18MW","FOX-CASCO,C",,12-18,M,W,indx_49,350,350,350,350
FOX-CASCO-RODMANSOILS12-25MW,FOX-CASCO-RODMAN,SOILS,12-25,M,W,indx_49,350,350,350,350
FOX-CASCO-RODMANSOILS12-25SEW,FOX-CASCO-RODMAN,SOILS,12-25,SE,W,indx_49,350,350,350,350
FOX-CASCOSOILS12-18MW,FOX-CASCO,SOILS,12-18,M,W,indx_49,350,350,350,350
FOX-CASCOSOILS6-12SEW,FOX-CASCO,SOILS,6-12,SE,W,indx_49,350,350,350,350
FOXCL12-18SEW,FOX,CL,12-18,SE,W,indx_49,350,350,350,350
FOXCL6-12MW,FOX,CL,6-12,M,W,indx_59,350,350,350,400
FOXCL6-12SEW,FOX,CL,6-12,SE,W,indx_49,350,350,350,350
FOXGR-L0-2SW,FOX,GR-L,0-2,S,W,indx_69,710,550,530,1070
FOXGR-L12-18MW,FOX,GR-L,12-18,M,W,indx_59,350,350,350,350
FOXGR-L12-25SW,FOX,GR-L,12-25,S,W,indx_59,350,350,350,350
FOXGR-L18-25MW,FOX,GR-L,18-25,M,W,indx_49,350,350,350,350
FOXGR-L2-6MW,FOX,GR-L,2-6,M,W,indx_69,410,380,380,690
FOXGR-L2-6SW,FOX,GR-L,2-6,S,W,indx_69,530,440,440,850
FOXGR-L6-12MW,FOX,GR-L,6-12,M,W,indx_59,350,350,350,560
FOXGR-L6-12SW,FOX,GR-L,6-12,S,W,indx_69,410,380,380,690
FOXL0-2SW,FOX,L,0-2,S,W,indx_79,850,680,600,1210
FOXL12-18MW,FOX,L,12-18,M,W,indx_59,350,350,350,350
FOXL12-20MW,FOX,L,12-20,M,W,indx_59,350,350,350,350
FOXL2-6MW,FOX,L,2-6,M,W,indx_69,500,425,425,820
FOXL2-6SW,FOX,L,2-6,S,W,indx_69,680,515,515,930
FOXL6-12MW,FOX,L,6-12,M,W,indx_59,370,360,360,620
FOXL6-12SW,FOX,L,6-12,S,W,indx_69,450,400,400,750
"FOX-LYBRAND,C6-12MW","FOX-LYBRAND,C",,6-12,M,W,indx_59,390,370,370,620
FOX-MIAMIANSIL6-12MW,FOX-MIAMIAN,SIL,6-12,M,W,indx_69,350,350,350,380
FOX-MIAMISIL6-12MW,FOX-MIAMI,SIL,6-12,M,W,indx_69,350,350,350,380
FOXSICL6-12SEW,FOX,SICL,6-12,SE,W,indx_49,350,350,350,350
FOXSIL0-2SW,FOX,SIL,0-2,S,W,indx_79,850,680,600,1210
FOXSIL12-18MW,FOX,SIL,12-18,M,W,indx_59,350,350,350,350
FOXSIL2-6MW,FOX,SIL,2-6,M,W,indx_69,500,425,425,820
FOXSIL2-6SW,FOX,SIL,2-6,S,W,indx_69,680,515,515,930
FOXSIL6-12MW,FOX,SIL,6-12,M,W,indx_59,370,360,360,620
FOXSL0-2SW,FOX,SL,0-2,S,W,indx_69,710,550,530,1070
FOXSL2-6SW,FOX,SL,2-6,S,W,indx_69,530,440,440,850
FOXSOILS12-18SEW,FOX,SOILS,12-18,SE,W,indx_49,350,350,350,350
FOXSOILS6-12SEW,FOX,SOILS,6-12,SE,W,indx_49,350,350,350,350
"FOX,T-SUBSTSIL0-2SW","FOX,T-SUBST",SIL,0-2,S,W,indx_79,850,680,600,1210
"FOX,T-SUBSTSIL2-6MW","FOX,T-SUBST",SIL,2-6,M,W,indx_69,500,425,425,820
"FOX,T-SUBSTSIL2-6SW","FOX,T-SUBST",SIL,2-6,S,W,indx_69,680,515,515,930
"FRANKSTOWN,V-MERTZ,C3-8SW","FRANKSTOWN,V-MERTZ,C",,3-8,S,W,indx_69,1050,865,700,1420
"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW","FRANKSTOWN,V-MERTZ,C,VERY STONY",,2-6,S,W,indx_49,350,350,350,350
FREDERICKTOWNGR-L15-25MW,FREDERICKTOWN,GR-L,15-25,M,W,indx_49,350,350,350,350
FREDERICKTOWNGR-L6-15MW,FREDERICKTOWN,GR-L,6-15,M,W,indx_59,350,350,350,660
FREDERICKTOWNSIL2-6SW,FREDERICKTOWN,SIL,2-6,S,W,indx_69,850,680,600,1220
FRENCHTOWNSIL0-2SP,FRENCHTOWN,SIL,0-2,S,P,indx_59,950,780,650,1320
"FRENCHTOWN,SS-SUBSTSIL0-2SP","FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,indx_59,350,350,350,650
FRIESSICL0-1SVP,FRIES,SICL,0-1,S,VP,indx_69,1110,920,730,1460
FRIESSICL0-2SVP,FRIES,SICL,0-2,S,VP,indx_69,1110,920,730,1460
FRIESSIL0-2SVP,FRIES,SIL,0-2,S,VP,indx_69,1110,920,730,1460
FULTONFSL0-2SSWP,FULTON,FSL,0-2,S,SWP,indx_69,960,785,655,1330
"FULTON,GRAV-SUBSTSICL0-2SSWP","FULTON,GRAV-SUBST",SICL,0-2,S,SWP,indx_69,960,785,655,1330
FULTONL0-2SSWP,FULTON,L,0-2,S,SWP,indx_69,1110,920,730,1460
FULTONL0-3SSWP,FULTON,L,0-3,S,SWP,indx_69,1110,920,730,1460
FULTONL2-6SSWP,FULTON,L,2-6,S,SWP,indx_69,850,695,600,1240
"FULTON,L-SUBSTSICL0-2SSWP","FULTON,L-SUBST",SICL,0-2,S,SWP,indx_69,960,785,655,1330
"FULTON,L-SUBSTSICL2-6SSWP","FULTON,L-SUBST",SICL,2-6,S,SWP,indx_69,590,470,470,970
FULTONSICL0-2SSWP,FULTON,SICL,0-2,S,SWP,indx_69,960,785,655,1330
FULTONSICL0-3SSWP,FULTON,SICL,0-3,S,SWP,indx_69,960,785,655,1330
FULTONSICL2-6MSWP,FULTON,SICL,2-6,M,SWP,indx_59,420,385,385,680
FULTONSICL2-6SSWP,FULTON,SICL,2-6,S,SWP,indx_69,590,470,470,970
FULTONSIL0-2SSWP,FULTON,SIL,0-2,S,SWP,indx_69,1110,920,730,1460
FULTONSIL0-4SSWP,FULTON,SIL,0-4,S,SWP,indx_69,1110,920,730,1460
FULTONSIL2-6MSWP,FULTON,SIL,2-6,M,SWP,indx_69,590,470,470,970
FULTONSIL2-6SSWP,FULTON,SIL,2-6,S,SWP,indx_69,850,695,600,1240
"FULTON,S-SUBSTSIL0-2SSWP","FULTON,S-SUBST",SIL,0-2,S,SWP,indx_69,1230,1040,835,1600
"FULTON,T-SUBSTSICL0-2SSWP","FULTON,T-SUBST",SICL,0-2,S,SWP,indx_69,960,785,655,1330
"FULTON,T-SUBSTSICL2-6SSWP","FULTON,T-SUBST",SICL,2-6,S,SWP,indx_69,590,470,470,970
"FULTON,T-SUBSTSIL0-2SSWP","FULTON,T-SUBST",SIL,0-2,S,SWP,indx_69,1110,920,730,1460
"FULTON,V,S-SUBSLL0-2SSWP","FULTON,V,S-SUBSL",L,0-2,S,SWP,indx_79,1390,1180,970,1740
GALENFS0-2SMW,GALEN,FS,0-2,S,MW,indx_79,1550,1330,1120,1910
GALENFS2-6SMW,GALEN,FS,2-6,S,MW,indx_69,1310,1115,905,1680
GALENLFS0-2SMW,GALEN,LFS,0-2,S,MW,indx_79,1550,1330,1120,1910
GALENLFS1-6SMW,GALEN,LFS,1-6,S,MW,indx_69,1420,1210,1e3,1780
GALENLFS2-6SMW,GALEN,LFS,2-6,S,MW,indx_69,1310,1115,905,1680
"GALEN,LM-SUBSTLFS0-6SMW","GALEN,LM-SUBST",LFS,0-6,S,MW,indx_59,350,350,350,380
"GALEN,SH-SUBSTLFS0-6SMW","GALEN,SH-SUBST",LFS,0-6,S,MW,indx_59,350,350,350,380
GALLIAL12-18SW,GALLIA,L,12-18,S,W,indx_69,930,745,640,1290
GALLIAL6-12SW,GALLIA,L,6-12,S,W,indx_79,1420,1190,975,1750
GALLIAL8-15MW,GALLIA,L,8-15,M,W,indx_69,580,465,465,910
GALLIAL8-15SW,GALLIA,L,8-15,S,W,indx_79,1330,1115,895,1680
GALLIASIL12-18SW,GALLIA,SIL,12-18,S,W,indx_69,930,745,640,1290
GALLIASIL2-6SW,GALLIA,SIL,2-6,S,W,indx_79,1730,1485,1260,2070
GALLIASIL6-12SW,GALLIA,SIL,6-12,S,W,indx_79,1420,1190,975,1750
GALLIPOLISSIL0-2SMW,GALLIPOLIS,SIL,0-2,S,MW,indx_79,2010,1755,1530,2360
GALLIPOLISSIL1-6SMW,GALLIPOLIS,SIL,1-6,S,MW,indx_79,1810,1560,1335,2150
GALLIPOLISSIL2-6SMW,GALLIPOLIS,SIL,2-6,S,MW,indx_79,1810,1560,1335,2150
GALLIPOLISSIL6-15SMW,GALLIPOLIS,SIL,6-15,S,MW,indx_69,1240,1030,820,1580
GALLMANL0-2SW,GALLMAN,L,0-2,S,W,indx_79,1360,1160,945,1730
GALLMANL1-4SW,GALLMAN,L,1-4,S,W,indx_69,1190,990,785,1540
GALLMANL2-6SW,GALLMAN,L,2-6,S,W,indx_69,1140,955,745,1510
GALLMANL6-12SW,GALLMAN,L,6-12,S,W,indx_69,870,715,610,1260
"GALLMAN,L-SUBSTL6-12MW","GALLMAN,L-SUBST",L,6-12,M,W,indx_69,1180,985,775,1540
"GALLMAN,L-SUBSTSIL0-2SW","GALLMAN,L-SUBST",SIL,0-2,S,W,indx_79,2e3,1745,1520,2350
"GALLMAN,L-SUBSTSIL2-6SW","GALLMAN,L-SUBST",SIL,2-6,S,W,indx_79,1820,1590,1365,2190
"GALLMAN,L-SUBSTSIL6-12SW","GALLMAN,L-SUBST",SIL,6-12,S,W,indx_69,1320,1110,895,1670
GALLMANSIL0-2SW,GALLMAN,SIL,0-2,S,W,indx_79,1360,1160,945,1730
GALLMANSIL2-6SW,GALLMAN,SIL,2-6,S,W,indx_69,1140,955,745,1510
GALLMANSL2-6SW,GALLMAN,SL,2-6,S,W,indx_69,1e3,830,675,1380
"GALLMAN,T-SUBSTSIL2-6SW","GALLMAN,T-SUBST",SIL,2-6,S,W,indx_79,1820,1590,1365,2190
GASCONADESICL12-18MW,GASCONADE,SICL,12-18,M,W,indx_49,350,350,350,350
GASCONADESICL6-12SW,GASCONADE,SICL,6-12,S,W,indx_49,350,350,350,350
GAVERSSIL2-6SSWP,GAVERS,SIL,2-6,S,SWP,indx_69,820,640,585,1170
GEEBURGSICL12-18MMW,GEEBURG,SICL,12-18,M,MW,indx_49,350,350,350,350
GEEBURGSICL18-25MMW,GEEBURG,SICL,18-25,M,MW,indx_49,350,350,350,350
GEEBURGSICL6-12MMW,GEEBURG,SICL,6-12,M,MW,indx_49,350,350,350,350
GEEBURGSICL6-12SEMW,GEEBURG,SICL,6-12,SE,MW,indx_49,350,350,350,350
GEEBURGSIL12-18MMW,GEEBURG,SIL,12-18,M,MW,indx_49,350,350,350,350
GEEBURGSIL12-18SMW,GEEBURG,SIL,12-18,S,MW,indx_49,350,350,350,350
GEEBURGSIL12-25MMW,GEEBURG,SIL,12-25,M,MW,indx_59,350,350,350,350
GEEBURGSIL2-6MMW,GEEBURG,SIL,2-6,M,MW,indx_49,350,350,350,350
GEEBURGSIL2-6SMW,GEEBURG,SIL,2-6,S,MW,indx_59,350,350,350,510
GEEBURGSIL6-12MMW,GEEBURG,SIL,6-12,M,MW,indx_49,350,350,350,350
GEEBURGSIL6-12SMW,GEEBURG,SIL,6-12,S,MW,indx_49,350,350,350,350
GEEBURGSIL6-18SMW,GEEBURG,SIL,6-18,S,MW,indx_49,350,350,350,350
"GENESEE,FF-PHL0-2SW","GENESEE,FF-PH",L,0-2,S,W,indx_69,1500,1235,1005,1810
"GENESEE,FF-PHSIL0-2SW","GENESEE,FF-PH",SIL,0-2,S,W,indx_69,1500,1235,1005,1810
GENESEEFSL0-2SW,GENESEE,FSL,0-2,S,W,indx_69,1550,1325,1110,1900
GENESEEL0-2SW,GENESEE,L,0-2,S,W,indx_69,1550,1325,1110,1900
"GENESEE,OF-PHL0-2SW","GENESEE,OF-PH",L,0-2,S,W,indx_69,1850,1615,1390,2220
"GENESEE,OF-PHSIL0-2SW","GENESEE,OF-PH",SIL,0-2,S,W,indx_79,1850,1615,1390,2220
GENESEESIL0-2SW,GENESEE,SIL,0-2,S,W,indx_69,1550,1325,1110,1900
"GENESEE,S-SUBSTL0-2SW","GENESEE,S-SUBST",L,0-2,S,W,indx_69,1550,1325,1110,1900
"GENESEE,S-SUBSTSIL0-2SW","GENESEE,S-SUBST",SIL,0-2,S,W,indx_69,1550,1325,1110,1900
"GENESEE,T-SUBST,OF-PHSIL0-2SW","GENESEE,T-SUBST,OF-PH",SIL,0-2,S,W,indx_79,1850,1615,1390,2220
"GENESEE,T-SUBST,RF-PHSIL0-2SW","GENESEE,T-SUBST,RF-PH",SIL,0-2,S,W,indx_79,1850,1615,1390,2220
"GENESEE,V,FF-PHL0-2SW","GENESEE,V,FF-PH",L,0-2,S,W,indx_59,370,360,360,510
GERMANOFSL15-25SW,GERMANO,FSL,15-25,S,W,indx_59,350,350,350,350
GERMANOFSL6-15SW,GERMANO,FSL,6-15,S,W,indx_69,430,390,390,740
"GERMANO-GILPIN,C15-25SW","GERMANO-GILPIN,C",,15-25,S,W,indx_59,350,350,350,350
"GERMANO-GILPIN,C6-15SW","GERMANO-GILPIN,C",,6-15,S,W,indx_69,430,390,390,740
GERMANOSL15-25SW,GERMANO,SL,15-25,S,W,indx_59,350,350,350,350
GERMANOSL2-6SW,GERMANO,SL,2-6,S,W,indx_69,690,520,520,1010
GERMANOSL6-15MW,GERMANO,SL,6-15,M,W,indx_59,370,360,360,520
"GESSIE,FF-PHL0-2SW","GESSIE,FF-PH",L,0-2,S,W,indx_79,2010,1700,1460,2310
"GESSIE,FF-PHSIL0-2SW","GESSIE,FF-PH",SIL,0-2,S,W,indx_79,2010,1700,1460,2310
"GESSIE,OF-PHSIL0-2SW","GESSIE,OF-PH",SIL,0-2,S,W,indx_79,2020,1765,1540,2380
GILFORDFSL0-1SVP,GILFORD,FSL,0-1,S,VP,indx_89,3060,2745,2500,3440
GILFORDFSL0-2SVP,GILFORD,FSL,0-2,S,VP,indx_89,3060,2745,2500,3440
GILFORDMK-L0-1SVP,GILFORD,MK-L,0-1,S,VP,indx_89,3340,3005,2755,3720
