id,indx,soil_series,texture,slope,erosion,drainage,soil_region,corn_base,soy_base,wheat_base,oats_base,hay_base,prod_index,prod_index_new,indx_new,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
NAPPANEESIL4-10MSWP,indx_69,NAPPANEE,SIL,4-10,M,SWP,2,95,30,43,70,3.8,65,65,indx_69,560,340,520,450,1070,1570,1110,1010,835,680,520,350,380,740,1260
NAPPANEESL0-2SSWP,indx_79,NAPPANEE,SL,0-2,S,SWP,2,110,35,50,85,4,73,75,indx_79,590,760,1000,990,1770,2480,2090,1950,1705,1460,1210,840,1040,1450,2110
NAPPANEESL2-6SSWP,indx_79,NAPPANEE,SL,2-6,S,SWP,2,105,33,45,80,4,70,70,indx_79,580,570,790,790,1520,2150,1690,1610,1370,1180,960,570,770,1160,1800
NEGLEYCL12-18SEW,indx_49,NEGLEY,CL,12-18,SE,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYCL6-12SEW,indx_59,NEGLEY,CL,6-12,SE,W,3,77,27,34,55,2.9,51,53,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYGR-L10-15MW,indx_59,NEGLEY,GR-L,10-15,M,W,3,81,28,36,58,3.1,54,56,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYGR-L2-5SW,indx_69,NEGLEY,GR-L,2-5,S,W,2,93,33,41,66,3.5,62,64,indx_69,400,410,610,590,1240,1810,1360,1270,1070,910,730,380,580,940,1540
NEGLEYGR-L5-10MW,indx_59,NEGLEY,GR-L,5-10,M,W,2,85,30,37,60,3.2,57,59,indx_59,240,200,360,350,810,1260,820,710,570,460,410,350,350,550,1030
NEGLEYGR-SL12-18MW,indx_59,NEGLEY,GR-SL,12-18,M,W,3,78,27,34,55,2.8,51,54,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYGR-SL18-25MW,indx_49,NEGLEY,GR-SL,18-25,M,W,3,0,0,0,0,2.2,37,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYGR-SL18-25SW,indx_49,NEGLEY,GR-SL,18-25,S,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYGR-SL18-25SEW,indx_49,NEGLEY,GR-SL,18-25,SE,W,3,0,0,0,0,0,0,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYGR-SL6-12MW,indx_59,NEGLEY,GR-SL,6-12,M,W,2,88,31,39,62,3.3,59,61,indx_69,260,270,450,420,950,1430,1070,870,745,600,480,350,350,670,1240
NEGLEYL10-15MW,indx_59,NEGLEY,L,10-15,M,W,3,84,29,37,60,3.2,56,58,indx_59,180,200,300,350,730,1160,700,590,470,410,380,350,350,400,950
NEGLEYL12-18MW,indx_59,NEGLEY,L,12-18,M,W,3,80,28,35,57,3,53,55,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYL12-18SW,indx_59,NEGLEY,L,12-18,S,W,3,84,29,37,60,3.2,56,58,indx_59,180,200,300,350,730,1160,700,590,470,410,380,350,350,400,950
NEGLEYL12-20MW,indx_59,NEGLEY,L,12-20,M,W,3,79,28,35,57,3,53,55,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYL15-25SW,indx_49,NEGLEY,L,15-25,S,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYL18-25SW,indx_49,NEGLEY,L,18-25,S,W,3,0,0,0,0,2.4,40,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYL2-5SW,indx_69,NEGLEY,L,2-5,S,W,2,96,34,42,68,3.6,64,66,indx_69,420,490,740,690,1370,1970,1590,1440,1255,1060,860,540,680,1060,1680
NEGLEYL5-10MW,indx_59,NEGLEY,L,5-10,M,W,2,88,31,39,62,3.3,59,61,indx_69,260,270,450,420,950,1430,1070,870,745,600,480,350,350,670,1240
NEGLEYL5-10SW,indx_69,NEGLEY,L,5-10,S,W,2,92,32,40,65,3.5,62,63,indx_69,390,360,550,530,1100,1610,1250,1080,930,760,580,350,490,800,1390
NEGLEYL6-12MW,indx_59,NEGLEY,L,6-12,M,W,2,88,31,39,62,3.3,59,61,indx_69,260,270,450,420,950,1430,1070,870,745,600,480,350,350,670,1240
NEGLEYL6-12SW,indx_69,NEGLEY,L,6-12,S,W,2,92,32,40,65,3.5,62,63,indx_69,390,360,550,530,1100,1610,1250,1080,930,760,580,350,490,800,1390
NEGLEYL8-15SW,indx_59,NEGLEY,L,8-15,S,W,2,88,31,39,62,3.3,59,61,indx_69,260,270,450,420,950,1430,1070,870,745,600,480,350,350,670,1240
NEGLEYSIL10-15MW,indx_59,NEGLEY,SIL,10-15,M,W,3,84,29,37,60,3.2,56,58,indx_59,180,200,300,350,730,1160,700,590,470,410,380,350,350,400,950
NEGLEYSIL15-25SW,indx_49,NEGLEY,SIL,15-25,S,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYSIL2-5SW,indx_69,NEGLEY,SIL,2-5,S,W,2,96,34,42,68,3.6,64,66,indx_69,420,490,740,690,1370,1970,1590,1440,1255,1060,860,540,680,1060,1680
NEGLEYSIL2-6SW,indx_69,NEGLEY,SIL,2-6,S,W,2,96,34,42,68,3.6,64,66,indx_69,420,490,740,690,1370,1970,1590,1440,1255,1060,860,540,680,1060,1680
NEGLEYSIL5-10MW,indx_59,NEGLEY,SIL,5-10,M,W,2,88,31,39,62,3.3,59,61,indx_69,260,270,450,420,950,1430,1070,870,745,600,480,350,350,670,1240
NEGLEYSIL8-15SW,indx_59,NEGLEY,SIL,8-15,S,W,2,88,31,39,62,3.3,59,61,indx_69,260,270,450,420,950,1430,1070,870,745,600,480,350,350,670,1240
NEGLEYSOILS10-20SEW,indx_49,NEGLEY,SOILS,10-20,SE,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEGLEYSOILS15-20SEW,indx_49,NEGLEY,SOILS,15-20,SE,W,3,0,0,0,0,2.4,40,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
NEWARKSIL0-2SSWP,indx_69,NEWARK,SIL,0-2,S,SWP,2,95,35,35,60,3.5,61,63,indx_69,350,530,740,690,1370,1960,1610,1450,1265,1070,870,570,770,1140,1750
"NEWARK,FF-PHSIL0-2SSWP",indx_69,"NEWARK,FF-PH",SIL,0-2,S,SWP,11,95,35,35,60,3.5,61,63,indx_69,280,530,780,720,1470,2080,1610,1480,1280,1060,810,460,650,1040,1680
"NEWARK,OF-PHSIL0-2SSWP",indx_79,"NEWARK,OF-PH",SIL,0-2,S,SWP,2,109,37,46,68,4.6,74,74,indx_79,670,800,1060,1090,1850,2630,2190,2130,1870,1630,1380,990,1130,1600,2280
"NEWARK,PO-PHSIL0-2SSWP",indx_49,"NEWARK,PO-PH",SIL,0-2,S,SWP,3,0,0,0,0,0,0,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"NEWARK,V,FF-PHSIL0-2SSWP",indx_59,"NEWARK,V,FF-PH",SIL,0-2,S,SWP,11,90,25,0,0,3.5,58,44,indx_49,200,200,300,350,620,1060,470,350,350,350,350,350,350,350,690
NICELYSIL6-12MMW,indx_69,NICELY,SIL,6-12,M,MW,2,101,33,42,62,3.9,66,68,indx_69,570,510,720,710,1410,2020,1570,1490,1265,1080,880,500,700,1080,1710
NICHOLSONSIL1-6SMW,indx_79,NICHOLSON,SIL,1-6,S,MW,2,106,38,46,72,4.2,72,73,indx_79,780,810,1060,1100,1840,2620,2270,2130,1870,1640,1390,1010,1210,1610,2280
NICHOLSONSIL2-6MMW,indx_69,NICHOLSON,SIL,2-6,M,MW,2,104,36,44,70,4,69,71,indx_79,660,690,940,960,1670,2340,1980,1920,1650,1440,1210,850,990,1390,2030
NICHOLSONSIL2-6SMW,indx_79,NICHOLSON,SIL,2-6,S,MW,2,106,38,46,72,4.2,72,73,indx_79,780,810,1060,1100,1840,2620,2270,2130,1870,1640,1390,1010,1210,1610,2280
NICHOLSONSIL6-12MMW,indx_69,NICHOLSON,SIL,6-12,M,MW,2,96,32,40,68,3.6,63,65,indx_69,400,410,600,590,1180,1740,1350,1180,1020,840,660,360,560,860,1470
NINEVEHSIL0-2SW,indx_79,NINEVEH,SIL,0-2,S,W,2,100,35,45,0,4.6,73,69,indx_69,500,630,850,810,1540,2180,1810,1640,1430,1230,1010,680,870,1260,1900
NINEVEHSIL2-6SW,indx_79,NINEVEH,SIL,2-6,S,W,2,97,34,44,0,4.5,71,67,indx_69,490,510,760,710,1400,2010,1650,1470,1280,1090,890,560,700,1090,1700
NOLINSIL0-2SW,indx_79,NOLIN,SIL,0-2,S,W,2,115,40,50,75,4,74,79,indx_79,800,1000,1320,1340,2240,3050,2680,2650,2300,2040,1760,1330,1540,1960,2680
"NOLIN,FF-PHSIL0-2SW",indx_69,"NOLIN,FF-PH",SIL,0-2,S,W,11,105,40,50,75,3.5,69,75,indx_79,590,860,1190,1170,2080,2850,2370,2340,2015,1740,1440,1010,1200,1630,2350
"NOLIN,OF-PHSIL0-2SW",indx_79,"NOLIN,OF-PH",SIL,0-2,S,W,2,115,40,50,75,4,74,79,indx_79,800,1000,1320,1340,2240,3050,2680,2650,2300,2040,1760,1330,1540,1960,2680
"NOLIN,RF-PHSIL0-2SW",indx_79,"NOLIN,RF-PH",SIL,0-2,S,W,2,115,40,50,75,4,74,79,indx_79,800,1000,1320,1340,2240,3050,2680,2650,2300,2040,1760,1330,1540,1960,2680
"NOLIN,V,OF-PHSIL0-2SW",indx_79,"NOLIN,V,OF-PH",SIL,0-2,S,W,2,135,40,45,65,4.5,79,84,indx_89,960,1190,1560,1610,2630,3550,3170,3150,2745,2430,2090,1610,1820,2280,3050
OAKVILLEFS0-6SW,indx_49,OAKVILLE,FS,0-6,S,W,3,70,20,36,45,3,49,49,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLEFS2-12SW,indx_49,OAKVILLE,FS,2-12,S,W,3,66,20,32,45,3,47,45,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLEFS2-6SW,indx_49,OAKVILLE,FS,2-6,S,W,3,70,20,36,45,3,49,49,indx_49,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLEFS2-8SW,indx_49,OAKVILLE,FS,2-8,S,W,3,70,20,36,45,3,49,49,indx_49,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLEFS6-12SW,indx_49,OAKVILLE,FS,6-12,S,W,3,65,18,30,45,2.6,44,43,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLEFS6-18SW,indx_49,OAKVILLE,FS,6-18,S,W,3,0,0,0,0,2,33,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLELFS0-6SW,indx_49,OAKVILLE,LFS,0-6,S,W,3,70,20,36,45,3,49,49,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLELFS12-25SW,indx_49,OAKVILLE,LFS,12-25,S,W,3,60,19,28,0,2,38,41,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLELFS2-6SW,indx_49,OAKVILLE,LFS,2-6,S,W,3,70,20,36,45,3,49,49,indx_49,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OAKVILLELFS6-12SW,indx_49,OAKVILLE,LFS,6-12,S,W,3,66,18,32,45,2.6,44,45,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OCKLEYL0-2SW,indx_79,OCKLEY,L,0-2,S,W,2,112,40,54,74,4.4,77,79,indx_79,820,980,1320,1310,2210,3000,2630,2590,2245,1990,1720,1300,1510,1930,2630
OCKLEYL1-8SW,indx_79,OCKLEY,L,1-8,S,W,2,106,38,51,71,4.2,73,75,indx_79,810,830,1090,1120,1870,2660,2300,2160,1900,1660,1410,1030,1230,1630,2300
OCKLEYL2-6MW,indx_79,OCKLEY,L,2-6,M,W,2,103,37,50,68,4,70,73,indx_79,730,750,990,1020,1760,2520,2060,2000,1750,1530,1290,920,1070,1510,2180
OCKLEYL2-6SW,indx_79,OCKLEY,L,2-6,S,W,2,108,38,52,71,4.2,73,76,indx_79,810,850,1120,1150,1930,2730,2360,2230,1960,1710,1450,1060,1270,1670,2350
OCKLEYL6-12MW,indx_69,OCKLEY,L,6-12,M,W,2,96,32,46,66,3.6,64,67,indx_69,410,430,630,620,1220,1780,1390,1210,1050,870,680,380,580,880,1500
OCKLEYSIL0-2SW,indx_79,OCKLEY,SIL,0-2,S,W,2,112,40,54,74,4.4,77,79,indx_79,820,980,1320,1310,2210,3000,2630,2590,2245,1990,1720,1300,1510,1930,2630
OCKLEYSIL0-3SW,indx_79,OCKLEY,SIL,0-3,S,W,2,112,40,54,74,4.4,77,79,indx_79,820,980,1320,1310,2210,3000,2630,2590,2245,1990,1720,1300,1510,1930,2630
OCKLEYSIL2-6MW,indx_79,OCKLEY,SIL,2-6,M,W,2,104,36,50,70,4,70,73,indx_79,700,720,970,990,1710,2390,2020,1950,1675,1460,1230,870,1020,1410,2060
OCKLEYSIL2-6SW,indx_79,OCKLEY,SIL,2-6,S,W,2,108,38,52,72,4.2,73,76,indx_79,810,850,1120,1150,1930,2730,2360,2230,1960,1710,1450,1060,1270,1670,2350
OCKLEYSIL6-12MW,indx_69,OCKLEY,SIL,6-12,M,W,2,96,32,46,66,3.6,64,67,indx_69,410,430,630,620,1220,1780,1390,1210,1050,870,680,380,580,880,1500
OCKLEYSIL6-12SW,indx_79,OCKLEY,SIL,6-12,S,W,2,103,37,50,68,4,70,73,indx_79,720,750,990,1020,1760,2520,2060,2000,1750,1530,1290,920,1070,1510,2180
OCKLEY-KENDALLVILLESIL0-2SW,indx_79,OCKLEY-KENDALLVILLE,SIL,0-2,S,W,2,112,40,54,74,4.4,77,79,indx_79,820,980,1320,1310,2210,3000,2630,2590,2245,1990,1720,1300,1510,1930,2630
OCKLEY-KENDALLVILLESIL12-18MW,indx_69,OCKLEY-KENDALLVILLE,SIL,12-18,M,W,3,90,32,43,59,3.5,61,64,indx_69,320,360,550,520,1070,1600,1210,1030,890,730,560,350,480,780,1360
OCKLEY-KENDALLVILLESIL2-6MW,indx_79,OCKLEY-KENDALLVILLE,SIL,2-6,M,W,2,104,36,50,70,4,70,73,indx_79,700,720,970,990,1710,2390,2020,1950,1675,1460,1230,870,1020,1410,2060
OCKLEY-KENDALLVILLESIL2-6SW,indx_79,OCKLEY-KENDALLVILLE,SIL,2-6,S,W,2,108,38,52,72,4.2,73,76,indx_79,810,850,1120,1150,1930,2730,2360,2230,1960,1710,1450,1060,1270,1670,2350
OCKLEY-KENDALLVILLESIL6-12MW,indx_69,OCKLEY-KENDALLVILLE,SIL,6-12,M,W,2,98,30,42,64,3.7,64,65,indx_69,410,360,550,490,1110,1640,1180,1080,900,740,550,350,420,780,1320
OCKLEY-KENDALLVILLESOILS12-18SEW,indx_49,OCKLEY-KENDALLVILLE,SOILS,12-18,SE,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OCKLEY-KENDALLVILLESOILS6-12SEW,indx_59,OCKLEY-KENDALLVILLE,SOILS,6-12,SE,W,2,90,32,38,50,3,56,62,indx_69,190,330,520,490,1030,1560,1180,1000,865,710,540,350,460,760,1340
"OCKLEY,M-SUBSTSIL0-2SW",indx_79,"OCKLEY,M-SUBST",SIL,0-2,S,W,2,112,40,54,74,4.4,77,79,indx_79,820,980,1320,1310,2210,3000,2630,2590,2245,1990,1720,1300,1510,1930,2630
"OCKLEY,M-SUBSTSIL2-6MW",indx_79,"OCKLEY,M-SUBST",SIL,2-6,M,W,2,104,36,50,70,4,70,73,indx_79,700,720,970,990,1710,2390,2020,1950,1675,1460,1230,870,1020,1410,2060
"OCKLEY,M-SUBSTSIL2-6SW",indx_79,"OCKLEY,M-SUBST",SIL,2-6,S,W,2,108,38,52,72,4.2,73,76,indx_79,810,850,1120,1150,1930,2730,2360,2230,1960,1710,1450,1060,1270,1670,2350
"OCKLEY,M-SUBSTSIL6-12MW",indx_69,"OCKLEY,M-SUBST",SIL,6-12,M,W,2,96,32,46,66,3.6,64,67,indx_69,410,430,630,620,1220,1780,1390,1210,1050,870,680,380,580,880,1500
"OCKLEY,T-SUBSTSIL0-2SW",indx_79,"OCKLEY,T-SUBST",SIL,0-2,S,W,2,112,39,54,75,4.4,76,79,indx_79,800,940,1230,1270,2140,2920,2550,2430,2135,1900,1650,1240,1390,1810,2570
"OCKLEY,T-SUBSTSIL2-6SW",indx_79,"OCKLEY,T-SUBST",SIL,2-6,S,W,2,108,38,52,72,4.2,73,76,indx_79,790,850,1120,1150,1930,2730,2360,2230,1960,1710,1450,1060,1270,1670,2350
"OCKLEY,T-SUBSTSIL6-12MW",indx_69,"OCKLEY,T-SUBST",SIL,6-12,M,W,2,100,35,48,67,3.9,68,71,indx_79,650,640,870,830,1560,2200,1830,1660,1450,1250,1030,690,880,1270,1920
ODELLSIL0-2SSWP,indx_89,ODELL,SIL,0-2,S,SWP,2,130,44,54,78,5,85,88,indx_89,1140,1360,1720,1810,2890,3840,3490,3480,3075,2730,2410,1920,2080,2530,3390
ODELLSIL0-3SSWP,indx_89,ODELL,SIL,0-3,S,SWP,2,130,44,54,78,5,85,88,indx_89,1140,1360,1720,1810,2890,3840,3490,3480,3075,2730,2410,1920,2080,2530,3390
ODELLSIL2-6SSWP,indx_89,ODELL,SIL,2-6,S,SWP,2,125,42,52,75,4.8,82,84,indx_89,1130,1180,1550,1630,2580,3550,3180,3080,2715,2400,2110,1660,1820,2320,3080
"ODELL-LEWISBURG,C0-2SSWP",indx_89,"ODELL-LEWISBURG,C",NA,0-2,S,SWP,2,135,45,50,78,5,85,88,indx_89,1180,1440,1800,1910,3020,4030,3750,3680,3250,2890,2550,2040,2260,2740,3530
"ODELL-LEWISBURG,C2-6SSWP",indx_89,"ODELL-LEWISBURG,C",NA,2-6,S,SWP,2,130,43,48,75,5,83,85,indx_89,1170,1300,1640,1730,2730,3720,3370,3360,2935,2610,2280,1780,1990,2450,3240
OGONTZFSL0-2SMW,indx_79,OGONTZ,FSL,0-2,S,MW,2,111,38,53,81,4.7,78,78,indx_79,760,890,1160,1210,2000,2820,2450,2320,2035,1770,1510,1110,1310,1720,2420
OGONTZSIL2-6SMW,indx_79,OGONTZ,SIL,2-6,S,MW,2,110,38,53,80,4.6,78,77,indx_79,900,880,1150,1190,1970,2800,2430,2300,2020,1760,1500,1090,1290,1710,2390
OLENTANGYMK-SIL0-2SVP,indx_69,OLENTANGY,MK-SIL,0-2,S,VP,10,86,35,0,0,0,62,46,indx_49,200,400,630,550,1210,1790,1320,1180,1015,820,600,350,460,830,1440
OLENTANGYSIL0-2SVP,indx_69,OLENTANGY,SIL,0-2,S,VP,10,86,35,0,0,0,62,46,indx_49,200,400,630,550,1210,1790,1320,1180,1015,820,600,350,460,830,1440
OLMSTEDFSL0-2SVP,indx_79,OLMSTED,FSL,0-2,S,VP,2,115,41,45,74,4.8,78,77,indx_79,830,1020,1340,1360,2270,3160,2730,2700,2375,2100,1840,1370,1580,2000,2730
OLMSTEDL0-1SVP,indx_79,OLMSTED,L,0-1,S,VP,2,115,42,45,76,4.8,79,78,indx_79,860,1050,1390,1450,2330,3240,2890,2780,2450,2170,1910,1490,1640,2130,2860
OLMSTEDL0-2SVP,indx_79,OLMSTED,L,0-2,S,VP,2,115,42,45,76,4.8,79,78,indx_79,860,1050,1390,1450,2330,3240,2890,2780,2450,2170,1910,1490,1640,2130,2860
OLMSTEDSICL0-2SVP,indx_79,OLMSTED,SICL,0-2,S,VP,2,110,41,43,74,4.5,75,75,indx_79,770,950,1270,1280,2140,3020,2600,2560,2255,1980,1740,1290,1500,1910,2610
OLMSTEDSIL0-2SVP,indx_79,OLMSTED,SIL,0-2,S,VP,2,115,42,45,76,4.8,79,78,indx_79,860,1050,1390,1450,2330,3240,2890,2780,2450,2170,1910,1490,1640,2130,2860
OLMSTED-VALLEYSOILS0-2SVP,indx_69,OLMSTED-VALLEY,SOILS,0-2,S,VP,2,101,36,39,70,3.9,67,68,indx_69,470,640,880,890,1580,2230,1870,1800,1545,1340,1120,790,930,1310,1960
"OLMSTED,SS-SUBSTL0-2SVP",indx_79,"OLMSTED,SS-SUBST",L,0-2,S,VP,2,110,41,43,74,4.5,75,75,indx_79,770,950,1270,1280,2140,3020,2600,2560,2255,1980,1740,1290,1500,1910,2610
OMULGASIL0-2SMW,indx_69,OMULGA,SIL,0-2,S,MW,2,108,38,48,64,3.5,67,75,indx_79,660,830,1100,1130,1900,2700,2340,2210,1940,1690,1430,1050,1250,1650,2330
OMULGASIL0-3SMW,indx_69,OMULGA,SIL,0-3,S,MW,2,108,38,48,64,3.5,67,75,indx_79,660,830,1100,1130,1900,2700,2340,2210,1940,1690,1430,1050,1250,1650,2330
OMULGASIL1-6SMW,indx_69,OMULGA,SIL,1-6,S,MW,2,105,37,47,61,3.4,65,73,indx_79,670,770,1010,1030,1770,2540,2100,2040,1790,1550,1310,930,1070,1540,2200
OMULGASIL1-7SMW,indx_69,OMULGA,SIL,1-7,S,MW,2,105,37,47,61,3.4,65,73,indx_79,570,770,1010,1030,1770,2540,2100,2040,1790,1550,1310,930,1070,1540,2200
OMULGASIL1-8SMW,indx_69,OMULGA,SIL,1-8,S,MW,2,105,37,47,61,3.4,65,73,indx_79,570,770,1010,1030,1770,2540,2100,2040,1790,1550,1310,930,1070,1540,2200
OMULGASIL2-6SMW,indx_69,OMULGA,SIL,2-6,S,MW,2,105,37,47,61,3.4,65,73,indx_79,570,770,1010,1030,1770,2540,2100,2040,1790,1550,1310,930,1070,1540,2200
OMULGASIL3-8SMW,indx_69,OMULGA,SIL,3-8,S,MW,2,103,36,46,60,3.3,64,71,indx_79,420,690,930,960,1670,2340,1950,1890,1620,1420,1190,840,990,1370,2030
OMULGASIL6-12MMW,indx_59,OMULGA,SIL,6-12,M,MW,2,97,32,42,55,2.9,58,66,indx_69,250,430,620,610,1210,1770,1400,1210,1045,870,680,380,580,890,1490
OMULGASIL6-12SMW,indx_69,OMULGA,SIL,6-12,S,MW,2,100,34,44,58,3.1,61,69,indx_69,330,550,800,760,1470,2090,1720,1550,1350,1150,940,620,750,1130,1770
OMULGASIL6-15MMW,indx_59,OMULGA,SIL,6-15,M,MW,2,96,32,42,54,2.9,58,65,indx_69,250,420,610,600,1190,1750,1360,1190,1030,850,670,370,560,870,1480
OMULGASIL6-15SMW,indx_69,OMULGA,SIL,6-15,S,MW,2,99,34,44,58,3.1,61,68,indx_69,330,540,790,750,1450,2050,1690,1530,1335,1130,930,590,740,1110,1740
OMULGASIL7-15SMW,indx_59,OMULGA,SIL,7-15,S,MW,2,98,33,43,56,3,59,67,indx_69,260,480,680,690,1360,1950,1500,1420,1200,1030,830,460,660,1030,1660
OMULGASIL8-15SMW,indx_59,OMULGA,SIL,8-15,S,MW,2,97,33,43,56,3,59,67,indx_69,260,470,670,660,1340,1930,1490,1380,1165,1000,810,440,640,1020,1630
OPEQUONC6-18SEW,indx_49,OPEQUON,C,6-18,SE,W,3,0,0,0,0,2,33,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OPEQUONSICL15-25MW,indx_49,OPEQUON,SICL,15-25,M,W,3,0,0,0,0,2.6,43,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OPEQUONSIL18-25MW,indx_49,OPEQUON,SIL,18-25,M,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OPEQUONSIL6-18MW,indx_59,OPEQUON,SIL,6-18,M,W,3,70,25,35,65,3,52,50,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
OPEQUON-BRATTONSIL8-15MW,indx_59,OPEQUON-BRATTON,SIL,8-15,M,W,3,82,25,35,65,3,54,55,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
ORRVILLEFSL0-2SSWP,indx_79,ORRVILLE,FSL,0-2,S,SWP,2,103,33,41,72,4.3,70,68,indx_69,430,520,730,750,1460,2080,1610,1520,1295,1110,900,530,730,1110,1740
ORRVILLEL0-2SSWP,indx_79,ORRVILLE,L,0-2,S,SWP,2,106,34,42,74,4.4,72,70,indx_79,490,600,870,840,1570,2220,1850,1690,1480,1270,1040,690,830,1220,1870
ORRVILLESIL0-2SSWP,indx_79,ORRVILLE,SIL,0-2,S,SWP,2,106,34,42,74,4.4,72,70,indx_79,490,600,870,840,1570,2220,1850,1690,1480,1270,1040,690,830,1220,1870
"ORRVILLE,BR-SUBSTSIL0-2SSWP",indx_69,"ORRVILLE,BR-SUBST",SIL,0-2,S,SWP,2,96,36,38,66,3.4,62,65,indx_69,400,590,810,810,1470,2090,1730,1660,1420,1230,1030,710,850,1220,1860
"ORRVILLE,BR-SUBST,FF-PHSIL0-2SSWP",indx_69,"ORRVILLE,BR-SUBST,FF-PH",SIL,0-2,S,SWP,11,95,35,40,70,4.4,69,65,indx_69,280,530,780,720,1470,2080,1610,1480,1280,1060,810,460,650,1040,1680
"ORRVILLE,FF-PHSIL0-2SSWP",indx_69,"ORRVILLE,FF-PH",SIL,0-2,S,SWP,11,95,35,40,70,4.4,69,65,indx_69,280,530,780,720,1470,2080,1610,1480,1280,1060,810,460,650,1040,1680
"ORRVILLE,OF-PHSIL0-2SSWP",indx_79,"ORRVILLE,OF-PH",SIL,0-2,S,SWP,2,106,34,42,74,4.4,72,70,indx_79,490,600,870,840,1570,2220,1850,1690,1480,1270,1040,690,830,1220,1870
"ORRVILLE,VSIL0-2SSWP",indx_69,"ORRVILLE,V",SIL,0-2,S,SWP,2,80,30,32,60,4.2,61,55,indx_59,200,200,300,350,680,1100,650,540,445,400,380,350,350,430,920
"ORRVILLE,V,MOD.SHALLOWL0-2SSWP",indx_69,"ORRVILLE,V,MOD.SHALLOW",L,0-2,S,SWP,2,80,30,32,60,4.2,61,55,indx_59,200,200,300,350,680,1100,650,540,445,400,380,350,350,430,920
"ORRVILLE.BR-SUBST,OF-PHSIL0-2SSWP",indx_79,"ORRVILLE.BR-SUBST,OF-PH",SIL,0-2,S,SWP,2,106,34,42,74,4.4,72,70,indx_79,490,600,870,840,1570,2220,1850,1690,1480,1270,1040,690,830,1220,1870
OSHTEMOFSL0-2SW,indx_69,OSHTEMO,FSL,0-2,S,W,2,86,36,40,80,3.8,65,63,indx_69,350,490,690,680,1270,1840,1490,1410,1200,1040,870,570,710,1070,1660
OSHTEMOFSL1-6SW,indx_69,OSHTEMO,FSL,1-6,S,W,2,83,35,39,78,3.8,64,61,indx_69,410,410,600,530,1130,1680,1320,1160,1010,850,680,400,600,960,1530
OSHTEMOFSL2-6SW,indx_69,OSHTEMO,FSL,2-6,S,W,2,83,35,39,78,3.8,64,61,indx_69,340,410,600,530,1130,1680,1320,1160,1010,850,680,400,600,960,1530
OSHTEMOFSL6-12SW,indx_69,OSHTEMO,FSL,6-12,S,W,2,79,33,37,74,3.5,60,57,indx_59,320,250,410,370,920,1410,980,880,725,600,480,350,350,690,1250
OSHTEMOFSL6-18MW,indx_59,OSHTEMO,FSL,6-18,M,W,3,77,26,30,72,3.5,56,51,indx_59,180,200,300,350,350,630,350,350,350,350,350,350,350,350,520
