id,soil_series,texture,slope,erosion,drainage,prod_index,indx,cropland,woodland,year
MARTINSVILLEL2-6SW,MARTINSVILLE,L,2-6,S,W,77,indx_79,2240,1240,2017
"MARTINSVILLE-OCKLEY,T-SUBSTL2-6SW","MARTINSVILLE-OCKLEY,T-SUBST",L,2-6,S,W,77,indx_79,2240,1240,2017
"MARTINSVILLE,RF-PHL0-2SW","MARTINSVILLE,RF-PH",L,0-2,S,W,81,indx_89,2540,1540,2017
MARTINSVILLESIL0-2SW,MARTINSVILLE,SIL,0-2,S,W,81,indx_89,2540,1540,2017
MARTINSVILLESIL2-6SW,MARTINSVILLE,SIL,2-6,S,W,77,indx_79,2240,1240,2017
"MARTINSVILLE,T-SUBSTL2-6SW","MARTINSVILLE,T-SUBST",L,2-6,S,W,77,indx_79,2240,1240,2017
MARTISCOMK-SIL0-2SVP,MARTISCO,MK-SIL,0-2,S,VP,67,indx_69,1310,230,2017
MARTISCOMUCK0-2SVP,MARTISCO,MUCK,0-2,S,VP,67,indx_69,1310,230,2017
"MARTISCO,VSIL0-2SVP","MARTISCO,V",SIL,0-2,S,VP,57,indx_59,450,230,2017
MC GARY-FITCHVILLEL0-2SSWP,MC GARY-FITCHVILLE,L,0-2,S,SWP,68,indx_69,1560,230,2017
MC GARY-FITCHVILLESIL0-2SSWP,MC GARY-FITCHVILLE,SIL,0-2,S,SWP,68,indx_69,1560,230,2017
MC GARY-FITCHVILLESIL2-6SSWP,MC GARY-FITCHVILLE,SIL,2-6,S,SWP,65,indx_69,1270,230,2017
MC GARY-SEBRINGSIL0-2SSWP,MC GARY-SEBRING,SIL,0-2,S,SWP,62,indx_69,1080,230,2017
MC GARYSICL0-2SSWP,MC GARY,SICL,0-2,S,SWP,66,indx_69,1430,230,2017
MC GARYSICL2-6SSWP,MC GARY,SICL,2-6,S,SWP,63,indx_69,1130,230,2017
MC GARYSIL0-2SSWP,MC GARY,SIL,0-2,S,SWP,68,indx_69,1560,230,2017
MC GARYSIL0-3SSWP,MC GARY,SIL,0-3,S,SWP,68,indx_69,1560,230,2017
MC GARYSIL0-4SSWP,MC GARY,SIL,0-4,S,SWP,67,indx_69,1450,230,2017
MC GARYSIL1-6SSWP,MC GARY,SIL,1-6,S,SWP,65,indx_69,1270,230,2017
MC GARYSIL2-6SSWP,MC GARY,SIL,2-6,S,SWP,65,indx_69,1270,230,2017
"MC GARY,V,RF-PHSICL0-3SSWP","MC GARY,V,RF-PH",SICL,0-3,S,SWP,60,indx_69,1080,230,2017
MC GUFFEYMUCK0-2SVP,MC GUFFEY,MUCK,0-2,S,VP,80,indx_89,2130,330,2017
MECHANICSBURGSIL12-18MW,MECHANICSBURG,SIL,12-18,M,W,57,indx_59,350,230,2017
MECHANICSBURGSIL12-18SW,MECHANICSBURG,SIL,12-18,S,W,60,indx_69,510,230,2017
MECHANICSBURGSIL18-25SW,MECHANICSBURG,SIL,18-25,S,W,47,indx_49,350,230,2017
MECHANICSBURGSIL2-6SW,MECHANICSBURG,SIL,2-6,S,W,70,indx_79,1270,270,2017
MECHANICSBURGSIL6-12MW,MECHANICSBURG,SIL,6-12,M,W,66,indx_69,970,230,2017
MECHANICSBURGSIL6-12SW,MECHANICSBURG,SIL,6-12,S,W,68,indx_69,1070,230,2017
MECHANICSBURGSIL6-15SW,MECHANICSBURG,SIL,6-15,S,W,65,indx_69,920,230,2017
MEDWAYL0-2SMW,MEDWAY,L,0-2,S,MW,88,indx_89,2470,1470,2017
"MEDWAY,LM-SUBST,OF-PHSIL0-2SMW","MEDWAY,LM-SUBST,OF-PH",SIL,0-2,S,MW,88,indx_89,2470,1470,2017
"MEDWAY,OF-PHSIL0-1SMW","MEDWAY,OF-PH",SIL,0-1,S,MW,88,indx_89,2470,1470,2017
"MEDWAY,OF-PHSIL0-2SMW","MEDWAY,OF-PH",SIL,0-2,S,MW,88,indx_89,2470,1470,2017
"MEDWAY,OV-PHSIL0-2SMW","MEDWAY,OV-PH",SIL,0-2,S,MW,85,indx_89,2270,1270,2017
"MEDWAY,RF-PHCL0-2SMW","MEDWAY,RF-PH",CL,0-2,S,MW,92,indx_99,3030,2030,2017
"MEDWAY,RF-PHSIL0-2SMW","MEDWAY,RF-PH",SIL,0-2,S,MW,93,indx_99,3040,2040,2017
MEDWAYSIL0-2SMW,MEDWAY,SIL,0-2,S,MW,88,indx_89,2470,1470,2017
"MEDWAY,V,MOD.SHALLOWSIL0-2SMW","MEDWAY,V,MOD.SHALLOW",SIL,0-2,S,MW,79,indx_79,2010,1010,2017
"MELVIN,FF-PHSIL0-2SP","MELVIN,FF-PH",SIL,0-2,S,P,57,indx_59,350,230,2017
"MELVIN,OF-PHSIL0-2SP","MELVIN,OF-PH",SIL,0-2,S,P,59,indx_59,460,230,2017
"MELVIN,PO-PHSIL0-2SP","MELVIN,PO-PH",SIL,0-2,S,P,0,indx_49,350,230,2017
MELVINSIL0-2SP,MELVIN,SIL,0-2,S,P,57,indx_59,350,230,2017
"MENTOR,GRAV-SUBSTSIL0-2SW","MENTOR,GRAV-SUBST",SIL,0-2,S,W,80,indx_89,1770,770,2017
"MENTOR,GRAV-SUBSTSIL1-8SW","MENTOR,GRAV-SUBST",SIL,1-8,S,W,77,indx_79,1630,630,2017
"MENTOR,GRAV-SUBSTSIL2-6SW","MENTOR,GRAV-SUBST",SIL,2-6,S,W,77,indx_79,1630,630,2017
"MENTOR,GRAV-SUBSTSIL8-15SW","MENTOR,GRAV-SUBST",SIL,8-15,S,W,70,indx_79,1450,450,2017
"MENTOR,RF-PHSIL0-2SW","MENTOR,RF-PH",SIL,0-2,S,W,77,indx_79,1650,650,2017
MENTORSIL0-2SW,MENTOR,SIL,0-2,S,W,80,indx_89,1770,770,2017
MENTORSIL12-18MW,MENTOR,SIL,12-18,M,W,60,indx_69,350,230,2017
MENTORSIL12-18SW,MENTOR,SIL,12-18,S,W,65,indx_69,730,230,2017
MENTORSIL12-20MW,MENTOR,SIL,12-20,M,W,60,indx_69,350,230,2017
MENTORSIL12-25SW,MENTOR,SIL,12-25,S,W,59,indx_59,350,230,2017
MENTORSIL1-4SW,MENTOR,SIL,1-4,S,W,77,indx_79,1630,630,2017
MENTORSIL15-25SW,MENTOR,SIL,15-25,S,W,58,indx_59,350,230,2017
MENTORSIL2-6SW,MENTOR,SIL,2-6,S,W,77,indx_79,1630,630,2017
MENTORSIL2-8SW,MENTOR,SIL,2-8,S,W,74,indx_79,1650,650,2017
MENTORSIL6-12MW,MENTOR,SIL,6-12,M,W,68,indx_69,860,230,2017
MENTORSIL6-12SW,MENTOR,SIL,6-12,S,W,71,indx_79,1150,230,2017
MENTORSIL6-15SW,MENTOR,SIL,6-15,S,W,71,indx_79,1120,230,2017
MENTORSIL8-15SW,MENTOR,SIL,8-15,S,W,68,indx_69,1020,230,2017
"MERMILL-AURAND,C0-1SVP","MERMILL-AURAND,C",,0-1,S,VP,91,indx_99,2890,1090,2017
MERMILLCL0-1SVP,MERMILL,CL,0-1,S,VP,89,indx_89,2850,1050,2017
MERMILLCL0-2SVP,MERMILL,CL,0-2,S,VP,89,indx_89,2850,1050,2017
MERMILLFSL0-1SVP,MERMILL,FSL,0-1,S,VP,89,indx_89,2850,1050,2017
MERMILLFSL0-2SVP,MERMILL,FSL,0-2,S,VP,89,indx_89,2850,1050,2017
MERMILLL0-1SVP,MERMILL,L,0-1,S,VP,92,indx_99,3010,1210,2017
MERMILLL0-2SVP,MERMILL,L,0-2,S,VP,92,indx_99,3010,1210,2017
MERMILLSCL0-1SVP,MERMILL,SCL,0-1,S,VP,89,indx_89,2850,1050,2017
MERMILLSCL0-2SVP,MERMILL,SCL,0-2,S,VP,89,indx_89,2850,1050,2017
MERMILLSICL0-1SVP,MERMILL,SICL,0-1,S,VP,89,indx_89,2850,1050,2017
MERMILLSICL0-2SVP,MERMILL,SICL,0-2,S,VP,89,indx_89,2850,1050,2017
MERMILLSIL0-2SVP,MERMILL,SIL,0-2,S,VP,92,indx_99,3010,1210,2017
"MERMILL,STRAT-SUBSTL0-2SVP","MERMILL,STRAT-SUBST",L,0-2,S,VP,93,indx_99,2970,1170,2017
"MERMILL,VSL0-2SVP","MERMILL,V",SL,0-2,S,VP,56,indx_59,520,230,2017
METAMORASL0-3SSWP,METAMORA,SL,0-3,S,SWP,78,indx_79,2230,430,2017
METEALFS0-2SW,METEA,LFS,0-2,S,W,67,indx_69,890,230,2017
METEALFS2-6SW,METEA,LFS,2-6,S,W,63,indx_69,610,230,2017
METEALFS6-12SW,METEA,LFS,6-12,S,W,56,indx_59,350,230,2017
"MIAMIAN,BR-SUBSTSIL12-20MW","MIAMIAN,BR-SUBST",SIL,12-20,M,W,63,indx_69,730,230,2017
"MIAMIAN,BR-SUBSTSIL6-12MW","MIAMIAN,BR-SUBST",SIL,6-12,M,W,70,indx_79,1210,230,2017
MIAMIANBY-SIL2-6SW,MIAMIAN,BY-SIL,2-6,S,W,60,indx_69,830,230,2017
"MIAMIAN-CASCO,C12-18MW","MIAMIAN-CASCO,C",,12-18,M,W,63,indx_69,750,230,2017
MIAMIAN-CELINASIL2-6MW,MIAMIAN-CELINA,SIL,2-6,M,W,74,indx_79,1560,560,2017
MIAMIAN-CELINASIL2-6SW,MIAMIAN-CELINA,SIL,2-6,S,W,76,indx_79,1700,700,2017
MIAMIANCL12-18SEW,MIAMIAN,CL,12-18,SE,W,47,indx_49,350,230,2017
MIAMIANCL15-25SEW,MIAMIAN,CL,15-25,SE,W,50,indx_59,350,230,2017
MIAMIANCL2-6SEW,MIAMIAN,CL,2-6,SE,W,60,indx_69,760,230,2017
MIAMIANCL6-12SEW,MIAMIAN,CL,6-12,SE,W,61,indx_69,590,230,2017
MIAMIAN-CROUSESIL18-25MW,MIAMIAN-CROUSE,SIL,18-25,M,W,53,indx_59,350,230,2017
MIAMIAN-ELDEANSIL2-6MW,MIAMIAN-ELDEAN,SIL,2-6,M,W,68,indx_69,590,230,2017
MIAMIAN-ELDEANSIL2-6SW,MIAMIAN-ELDEAN,SIL,2-6,S,W,74,indx_79,1140,230,2017
MIAMIAN-ELDEANSIL6-12MW,MIAMIAN-ELDEAN,SIL,6-12,M,W,61,indx_69,420,230,2017
MIAMIAN-HENNEPINSIL12-18MW,MIAMIAN-HENNEPIN,SIL,12-18,M,W,63,indx_69,750,230,2017
MIAMIAN-HENNEPINSIL15-25MW,MIAMIAN-HENNEPIN,SIL,15-25,M,W,42,indx_49,350,230,2017
MIAMIAN-HENNEPINSIL18-25MW,MIAMIAN-HENNEPIN,SIL,18-25,M,W,37,indx_49,350,230,2017
MIAMIAN-HENNEPINSIL18-25SEW,MIAMIAN-HENNEPIN,SIL,18-25,SE,W,33,indx_49,350,230,2017
MIAMIAN-HENNEPINSIL18-25SW,MIAMIAN-HENNEPIN,SIL,18-25,S,W,42,indx_49,350,230,2017
MIAMIAN-HENNEPINSOILS18-25SW,MIAMIAN-HENNEPIN,SOILS,18-25,S,W,42,indx_49,350,230,2017
MIAMIAN-KENDALLVILLESIL0-2SW,MIAMIAN-KENDALLVILLE,SIL,0-2,S,W,79,indx_79,1890,890,2017
MIAMIAN-KENDALLVILLESIL12-18MW,MIAMIAN-KENDALLVILLE,SIL,12-18,M,W,63,indx_69,750,230,2017
MIAMIAN-KENDALLVILLESIL18-25MW,MIAMIAN-KENDALLVILLE,SIL,18-25,M,W,47,indx_49,350,230,2017
MIAMIAN-KENDALLVILLESIL2-6SW,MIAMIAN-KENDALLVILLE,SIL,2-6,S,W,74,indx_79,1360,360,2017
MIAMIAN-KENDALLVILLESIL6-12MW,MIAMIAN-KENDALLVILLE,SIL,6-12,M,W,67,indx_69,920,230,2017
MIAMIAN-LEWISBURGSIL0-2SW,MIAMIAN-LEWISBURG,SIL,0-2,S,W,67,indx_69,1250,250,2017
MIAMIAN-LEWISBURGSIL2-6SW,MIAMIAN-LEWISBURG,SIL,2-6,S,W,66,indx_69,1060,230,2017
"MIAMIAN,LM-SUBSTSICL2-6MW","MIAMIAN,LM-SUBST",SICL,2-6,M,W,71,indx_79,1290,290,2017
"MIAMIAN,LM-SUBSTSICL6-12MW","MIAMIAN,LM-SUBST",SICL,6-12,M,W,67,indx_69,1060,230,2017
"MIAMIAN,LM-SUBSTSIL0-2SW","MIAMIAN,LM-SUBST",SIL,0-2,S,W,79,indx_79,1890,890,2017
"MIAMIAN,LM-SUBSTSIL2-6MW","MIAMIAN,LM-SUBST",SIL,2-6,M,W,73,indx_79,1490,490,2017
"MIAMIAN,LM-SUBSTSIL2-6SW","MIAMIAN,LM-SUBST",SIL,2-6,S,W,76,indx_79,1680,680,2017
"MIAMIAN,LM-SUBSTSIL6-12MW","MIAMIAN,LM-SUBST",SIL,6-12,M,W,70,indx_79,1210,230,2017
MIAMIAN-LOSANTVILLECL12-18SEW,MIAMIAN-LOSANTVILLE,CL,12-18,SE,W,33,indx_49,350,230,2017
MIAMIAN-LOSANTVILLECL6-12SEW,MIAMIAN-LOSANTVILLE,CL,6-12,SE,W,50,indx_59,350,230,2017
"MIAMIAN-RUSSELL,BR-SUBSTSIL6-12MW","MIAMIAN-RUSSELL,BR-SUBST",SIL,6-12,M,W,70,indx_79,1210,230,2017
MIAMIAN-RUSSELLSIL12-18MW,MIAMIAN-RUSSELL,SIL,12-18,M,W,63,indx_69,750,230,2017
MIAMIAN-RUSSELLSIL2-6MW,MIAMIAN-RUSSELL,SIL,2-6,M,W,73,indx_79,1490,490,2017
MIAMIAN-RUSSELLSIL2-6SW,MIAMIAN-RUSSELL,SIL,2-6,S,W,76,indx_79,1680,680,2017
MIAMIAN-RUSSELLSIL6-12MW,MIAMIAN-RUSSELL,SIL,6-12,M,W,70,indx_79,1210,230,2017
MIAMIANSICL12-18MW,MIAMIAN,SICL,12-18,M,W,61,indx_69,590,230,2017
MIAMIANSICL2-6MW,MIAMIAN,SICL,2-6,M,W,71,indx_79,1290,290,2017
MIAMIANSICL6-12MW,MIAMIAN,SICL,6-12,M,W,67,indx_69,1060,230,2017
MIAMIANSIL0-2SW,MIAMIAN,SIL,0-2,S,W,79,indx_79,1890,890,2017
MIAMIANSIL12-18MW,MIAMIAN,SIL,12-18,M,W,63,indx_69,750,230,2017
MIAMIANSIL12-20MW,MIAMIAN,SIL,12-20,M,W,63,indx_69,730,230,2017
MIAMIANSIL18-25MW,MIAMIAN,SIL,18-25,M,W,47,indx_49,350,230,2017
MIAMIANSIL18-25SW,MIAMIAN,SIL,18-25,S,W,50,indx_59,350,230,2017
MIAMIANSIL2-6MW,MIAMIAN,SIL,2-6,M,W,73,indx_79,1490,490,2017
MIAMIANSIL2-6SW,MIAMIAN,SIL,2-6,S,W,76,indx_79,1680,680,2017
MIAMIANSIL6-12MW,MIAMIAN,SIL,6-12,M,W,70,indx_79,1210,230,2017
MIAMIANSIL6-12SW,MIAMIAN,SIL,6-12,S,W,73,indx_79,1490,490,2017
MIAMIANSIL8-15MW,MIAMIAN,SIL,8-15,M,W,70,indx_79,1210,230,2017
"MIAMIAN-THRIFTON,C12-20SEW","MIAMIAN-THRIFTON,C",,12-20,SE,W,37,indx_49,350,230,2017
"MIAMIAN-THRIFTON,C18-25MW","MIAMIAN-THRIFTON,C",,18-25,M,W,38,indx_49,350,230,2017
"MIAMIAN-THRIFTON,C6-12SEW","MIAMIAN-THRIFTON,C",,6-12,SE,W,53,indx_59,350,230,2017
"MIAMIAN,VSIL6-15MW","MIAMIAN,V",SIL,6-15,M,W,62,indx_69,350,230,2017
"MIAMIAN-WAPAHANI,C12-20SEW","MIAMIAN-WAPAHANI,C",,12-20,SE,W,50,indx_59,350,230,2017
"MIAMIAN-WAPAHANI,C6-12SEW","MIAMIAN-WAPAHANI,C",,6-12,SE,W,58,indx_59,350,230,2017
MIAMIBY-SIL2-12SW,MIAMI,BY-SIL,2-12,S,W,55,indx_59,350,230,2017
MIAMIBY-SIL6-12MW,MIAMI,BY-SIL,6-12,M,W,55,indx_59,350,230,2017
"MIAMI-CASCO-RODMAN,C18-25MW","MIAMI-CASCO-RODMAN,C",,18-25,M,W,33,indx_49,350,230,2017
MIAMI-CELINABY-SIL2-6MW,MIAMI-CELINA,BY-SIL,2-6,M,W,57,indx_59,350,230,2017
MIAMI-CELINABY-SIL2-6SW,MIAMI-CELINA,BY-SIL,2-6,S,W,60,indx_69,830,230,2017
MIAMI-CELINASIL2-6MW,MIAMI-CELINA,SIL,2-6,M,W,73,indx_79,1490,490,2017
MIAMI-CELINASIL2-6SW,MIAMI-CELINA,SIL,2-6,S,W,76,indx_79,1680,680,2017
MIAMI-CELINASOILS2-6SEW,MIAMI-CELINA,SOILS,2-6,SE,W,63,indx_69,1220,230,2017
MIAMI-FOX-HENNEPINSOILS18-25MW,MIAMI-FOX-HENNEPIN,SOILS,18-25,M,W,42,indx_49,350,230,2017
MIAMI-FOX-HENNEPINSOILS18-25SEW,MIAMI-FOX-HENNEPIN,SOILS,18-25,SE,W,50,indx_59,350,230,2017
MIAMI-HENNEPINSIL18-25MW,MIAMI-HENNEPIN,SIL,18-25,M,W,42,indx_49,350,230,2017
MIAMI-HENNEPINSIL18-25SW,MIAMI-HENNEPIN,SIL,18-25,S,W,47,indx_49,350,230,2017
MIAMI-HENNEPINSOILS18-25SEW,MIAMI-HENNEPIN,SOILS,18-25,SE,W,0,indx_49,350,230,2017
MIAMI-KENDALLVILLESIL18-25MW,MIAMI-KENDALLVILLE,SIL,18-25,M,W,47,indx_49,350,230,2017
MIAMIL12-18MW,MIAMI,L,12-18,M,W,63,indx_69,750,230,2017
MIAMIL6-12MW,MIAMI,L,6-12,M,W,70,indx_79,1210,230,2017
MIAMISICL12-18SEW,MIAMI,SICL,12-18,SE,W,50,indx_59,350,230,2017
MIAMISICL6-12SEW,MIAMI,SICL,6-12,SE,W,61,indx_69,590,230,2017
MIAMISIL0-2SW,MIAMI,SIL,0-2,S,W,79,indx_79,1890,890,2017
MIAMISIL12-18MW,MIAMI,SIL,12-18,M,W,63,indx_69,750,230,2017
MIAMISIL12-18SW,MIAMI,SIL,12-18,S,W,66,indx_69,1030,230,2017
MIAMISIL18-25MW,MIAMI,SIL,18-25,M,W,47,indx_49,350,230,2017
MIAMISIL18-25SW,MIAMI,SIL,18-25,S,W,50,indx_59,350,230,2017
MIAMISIL2-6MW,MIAMI,SIL,2-6,M,W,73,indx_79,1490,490,2017
MIAMISIL2-6SW,MIAMI,SIL,2-6,S,W,76,indx_79,1680,680,2017
MIAMISIL6-12MW,MIAMI,SIL,6-12,M,W,70,indx_79,1210,230,2017
MIAMISIL6-12SW,MIAMI,SIL,6-12,S,W,73,indx_79,1490,490,2017
MIAMISOILS12-18SEW,MIAMI,SOILS,12-18,SE,W,47,indx_49,350,230,2017
MIAMISOILS18-25SEW,MIAMI,SOILS,18-25,SE,W,58,indx_59,350,230,2017
MIAMISOILS2-6SEW,MIAMI,SOILS,2-6,SE,W,64,indx_69,950,230,2017
MIAMISOILS6-12SEW,MIAMI,SOILS,6-12,SE,W,57,indx_59,740,230,2017
"MILFORD,GR-SUBSTSICL0-2SVP","MILFORD,GR-SUBST",SICL,0-2,S,VP,87,indx_89,3e3,1200,2017
MILFORDSIC0-2SVP,MILFORD,SIC,0-2,S,VP,82,indx_89,2320,520,2017
MILFORDSICL0-1SVP,MILFORD,SICL,0-1,S,VP,87,indx_89,3e3,1200,2017
MILFORDSICL0-2SVP,MILFORD,SICL,0-2,S,VP,87,indx_89,3e3,1200,2017
"MILFORD,S-SUBSTSICL0-2SVP","MILFORD,S-SUBST",SICL,0-2,S,VP,87,indx_89,3e3,1200,2017
MILLGROVECL0-2SVP,MILLGROVE,CL,0-2,S,VP,97,indx_99,3430,1630,2017
MILLGROVEFSL0-2SVP,MILLGROVE,FSL,0-2,S,VP,97,indx_99,3430,1630,2017
MILLGROVEL0-1SVP,MILLGROVE,L,0-1,S,VP,100,indx_100,3660,1860,2017
MILLGROVEL0-2SVP,MILLGROVE,L,0-2,S,VP,100,indx_100,3660,1860,2017
"MILLGROVE,OVER CLAYL0-2SVP","MILLGROVE,OVER CLAY",L,0-2,S,VP,92,indx_99,3010,1210,2017
"MILLGROVE,OVER CLAYSICL0-2SVP","MILLGROVE,OVER CLAY",SICL,0-2,S,VP,89,indx_89,2850,1050,2017
"MILLGROVE,OVER CLAYSIL0-2SVP","MILLGROVE,OVER CLAY",SIL,0-2,S,VP,92,indx_99,3010,1210,2017
"MILLGROVE,RF-PHSICL0-2SVP","MILLGROVE,RF-PH",SICL,0-2,S,VP,97,indx_99,3430,1630,2017
MILLGROVESIC0-2SVP,MILLGROVE,SIC,0-2,S,VP,94,indx_99,3200,1400,2017
MILLGROVESICL0-2SVP,MILLGROVE,SICL,0-2,S,VP,97,indx_99,3430,1630,2017
MILLGROVESIL0-2SVP,MILLGROVE,SIL,0-2,S,VP,100,indx_100,3660,1860,2017
"MILLGROVE,T-SUBSTL0-2SVP","MILLGROVE,T-SUBST",L,0-2,S,VP,92,indx_99,3010,1210,2017
MILLSDALEL0-2SVP,MILLSDALE,L,0-2,S,VP,78,indx_79,2160,360,2017
MILLSDALESICL0-1SVP,MILLSDALE,SICL,0-1,S,VP,76,indx_79,1960,230,2017
MILLSDALESICL0-2SVP,MILLSDALE,SICL,0-2,S,VP,76,indx_79,1960,230,2017
MILLSDALESICL0-3SVP,MILLSDALE,SICL,0-3,S,VP,76,indx_79,1960,230,2017
MILLSDALESICL2-6SVP,MILLSDALE,SICL,2-6,S,VP,73,indx_79,1750,230,2017
MILLSDALESIL0-1SVP,MILLSDALE,SIL,0-1,S,VP,78,indx_79,2160,360,2017
MILLSDALESIL0-2SVP,MILLSDALE,SIL,0-2,S,VP,78,indx_79,2160,360,2017
MILLSDALESIL0-3SVP,MILLSDALE,SIL,0-3,S,VP,78,indx_79,2160,360,2017
MILLSDALESIL2-6SVP,MILLSDALE,SIL,2-6,S,VP,75,indx_79,1880,230,2017
MILLSDALEST-SICL0-1SVP,MILLSDALE,ST-SICL,0-1,S,VP,0,indx_49,350,230,2017
MILLSDALEST-SICL0-2SVP,MILLSDALE,ST-SICL,0-2,S,VP,0,indx_49,350,230,2017
MILLSIL0-2SP,MILL,SIL,0-2,S,P,56,indx_59,460,230,2017
MILTONCL6-12SEW,MILTON,CL,6-12,SE,W,54,indx_59,350,230,2017
MILTONL0-2SW,MILTON,L,0-2,S,W,70,indx_79,1190,230,2017
MILTONL2-6SW,MILTON,L,2-6,S,W,67,indx_69,1040,230,2017
"MILTON-LYBRAND,C12-18MW","MILTON-LYBRAND,C",,12-18,M,W,57,indx_59,350,230,2017
"MILTON,SHALLOWSIL12-18MW","MILTON,SHALLOW",SIL,12-18,M,W,45,indx_49,350,230,2017
"MILTON,SHALLOWSIL18-25MW","MILTON,SHALLOW",SIL,18-25,M,W,43,indx_49,350,230,2017
"MILTON,SHALLOWSIL2-6SW","MILTON,SHALLOW",SIL,2-6,S,W,49,indx_49,350,230,2017
"MILTON,SHALLOWSIL6-12MW","MILTON,SHALLOW",SIL,6-12,M,W,47,indx_49,350,230,2017
"MILTON,SHALLOWSOILS12-18SEW","MILTON,SHALLOW",SOILS,12-18,SE,W,40,indx_49,350,230,2017
MILTONSICL6-12MW,MILTON,SICL,6-12,M,W,60,indx_69,460,230,2017
MILTONSICL6-18SEW,MILTON,SICL,6-18,SE,W,51,indx_59,350,230,2017
MILTONSIL0-2SW,MILTON,SIL,0-2,S,W,70,indx_79,1190,230,2017
MILTONSIL12-18MW,MILTON,SIL,12-18,M,W,56,indx_59,350,230,2017
MILTONSIL1-4SW,MILTON,SIL,1-4,S,W,69,indx_69,1140,230,2017
MILTONSIL18-25MW,MILTON,SIL,18-25,M,W,43,indx_49,350,230,2017
MILTONSIL2-6MW,MILTON,SIL,2-6,M,W,64,indx_69,740,230,2017
MILTONSIL2-6SW,MILTON,SIL,2-6,S,W,67,indx_69,1040,230,2017
MILTONSIL6-12MW,MILTON,SIL,6-12,M,W,62,indx_69,590,230,2017
MILTONSOILS6-12SEW,MILTON,SOILS,6-12,SE,W,54,indx_59,350,230,2017
"MILTON,VL0-2SW","MILTON,V",L,0-2,S,W,70,indx_79,1190,230,2017
"MILTON,VL2-6SW","MILTON,V",L,2-6,S,W,67,indx_69,1040,230,2017
"MINER,BR-SUBSTSIL0-1SVP","MINER,BR-SUBST",SIL,0-1,S,VP,69,indx_69,1290,230,2017
"MINER,SH-SUBSTSICL0-2SVP","MINER,SH-SUBST",SICL,0-2,S,VP,69,indx_69,1290,230,2017
MINERSICL0-1SVP,MINER,SICL,0-1,S,VP,69,indx_69,1290,230,2017
MINERSICL0-2SVP,MINER,SICL,0-2,S,VP,69,indx_69,1290,230,2017
MINOAFSL0-2SSWP,MINOA,FSL,0-2,S,SWP,67,indx_69,760,230,2017
MITIWANGACN-L1-4SSWP,MITIWANGA,CN-L,1-4,S,SWP,63,indx_69,420,230,2017
MITIWANGAL0-2SSWP,MITIWANGA,L,0-2,S,SWP,65,indx_69,540,230,2017
MITIWANGASIL0-2SSWP,MITIWANGA,SIL,0-2,S,SWP,65,indx_69,540,230,2017
MITIWANGASIL0-3SSWP,MITIWANGA,SIL,0-3,S,SWP,65,indx_69,540,230,2017
MITIWANGASIL1-4SSWP,MITIWANGA,SIL,1-4,S,SWP,63,indx_69,420,230,2017
MITIWANGASIL2-6SSWP,MITIWANGA,SIL,2-6,S,SWP,62,indx_69,390,230,2017
"MITIWANGA,VSIL2-6SSWP","MITIWANGA,V",SIL,2-6,S,SWP,69,indx_69,930,230,2017
"MITIWANGA,VSIL6-12SSWP","MITIWANGA,V",SIL,6-12,S,SWP,69,indx_69,890,230,2017
MONONGAHELAL8-15SMW,MONONGAHELA,L,8-15,S,MW,57,indx_59,900,230,2017
MONONGAHELASIL10-15MMW,MONONGAHELA,SIL,10-15,M,MW,56,indx_59,700,230,2017
MONONGAHELASIL10-15SMW,MONONGAHELA,SIL,10-15,S,MW,57,indx_59,900,230,2017
MONONGAHELASIL1-8SMW,MONONGAHELA,SIL,1-8,S,MW,62,indx_69,1410,410,2017
MONONGAHELASIL2-5SMW,MONONGAHELA,SIL,2-5,S,MW,62,indx_69,1410,410,2017
MONONGAHELASIL5-10MMW,MONONGAHELA,SIL,5-10,M,MW,58,indx_59,910,230,2017
MONONGAHELASIL5-10SMW,MONONGAHELA,SIL,5-10,S,MW,60,indx_69,1050,230,2017
MONONGAHELASIL8-15MMW,MONONGAHELA,SIL,8-15,M,MW,56,indx_59,700,230,2017
"MONTGOMERY,GRAV-SUBSTSICL0-2SVP","MONTGOMERY,GRAV-SUBST",SICL,0-2,S,VP,75,indx_79,2260,460,2017
MONTGOMERYSIC0-2SVP,MONTGOMERY,SIC,0-2,S,VP,72,indx_79,1980,580,2017
MONTGOMERYSICL0-2SVP,MONTGOMERY,SICL,0-2,S,VP,75,indx_79,2260,860,2017
MONTGOMERYSIL0-2SVP,MONTGOMERY,SIL,0-2,S,VP,77,indx_79,2430,1030,2017
"MONTGOMERY,V,FF-PHSIL0-2SVP","MONTGOMERY,V,FF-PH",SIL,0-2,S,VP,74,indx_79,2260,460,2017
"MORLEY-BELMORE,C6-15MW","MORLEY-BELMORE,C",,6-15,M,W,58,indx_59,350,230,2017
MORLEYCL12-18MW,MORLEY,CL,12-18,M,W,57,indx_59,350,230,2017
MORLEYCL12-18SEW,MORLEY,CL,12-18,SE,W,47,indx_49,350,230,2017
MORLEYCL6-12MW,MORLEY,CL,6-12,M,W,62,indx_69,530,230,2017
MORLEYCL9-18SEW,MORLEY,CL,9-18,SE,W,47,indx_49,350,230,2017
MORLEYL12-18MW,MORLEY,L,12-18,M,W,59,indx_59,350,230,2017
MORLEYL2-6SW,MORLEY,L,2-6,S,W,73,indx_79,1280,280,2017
